Evaluation/100instances/idleT_eval_std,Training/Update/global_critic_loss,Evaluation/100instances/pt_eval_mean,Training/Update/machine_actor_loss,_runtime,Training/Update/job_actor_loss,Evaluation/100instances/mk_eval_mean,Evaluation/100instances/transT_eval_std,_step,Evaluation/100instances/obj_eval_std,Evaluation/100instances/transT_eval_mean,Evaluation/100instances/pt_eval_std,Evaluation/100instances/obj_eval_mean,_timestamp,Evaluation/100instances/mk_eval_std,Evaluation/100instances/idleT_eval_mean
,,,,25976.298610243,,,,1932,,,,,1746023282.6293511,,
,,,,25979.787966252,,,,1933,,,,,1746023286.1185863,,
,0.5210692286491394,,0.11761289089918137,26021.170614999,0.17478887736797333,,,1934,,,,,1746023327.5011208,,
,,,,26029.309065947,,,,1935,,,,,1746023335.6398354,,
,,,,26032.790574859,,,,1936,,,,,1746023339.1214163,,
,,,,26036.072855352,,,,1937,,,,,1746023342.4035676,,
,,,,26039.419639083,,,,1938,,,,,1746023345.7502575,,
183.52234065022697,0.5450602769851685,521.86747348955,0.1668945848941803,26127.198246743,0.18520383536815643,523.8355936383135,38.13754522925006,1939,93.09721955275297,269.64287319295727,75.54524375601558,751.0600440297359,1746023433.5286772,49.680355744801815,697.125606349998
,,,,26135.636634089,,,,1940,,,,,1746023441.9673965,,
,,,,26138.942620831,,,,1941,,,,,1746023445.2734754,,
,,,,26142.398554943,,,,1942,,,,,1746023448.7293437,,
,,,,26145.597244334,,,,1943,,,,,1746023451.9279854,,
,0.5430592894554138,,0.11711094528436661,26177.639918567,0.1127932071685791,,,1944,,,,,1746023483.970522,,
,,,,26185.957854603,,,,1945,,,,,1746023492.2886395,,
,,,,26189.259374606,,,,1946,,,,,1746023495.58981,,
,,,,26192.985633471,,,,1947,,,,,1746023499.3163924,,
,,,,26196.319922725,,,,1948,,,,,1746023502.6507013,,
227.05961671689823,0.4453185200691223,525.9816111965306,-0.004320240113884211,26271.91751331,0.07414717972278595,539.798009390387,41.267090427585195,1949,116.8875440176546,271.58397043269895,77.68877895826066,786.1360055445153,1746023578.2476556,61.34208170319981,763.7684080580211
,,,,26280.015937666,,,,1950,,,,,1746023586.3467405,,
,,,,26283.13165688,,,,1951,,,,,1746023589.4621174,,
,,,,26286.267428482,,,,1952,,,,,1746023592.5685372,,
,,,,26289.442224555,,,,1953,,,,,1746023595.7729986,,
,0.5413586497306824,,0.19782760739326477,26321.256611567,0.23645929992198944,,,1954,,,,,1746023627.5870798,,
,,,,26329.39243624,,,,1955,,,,,1746023635.7231965,,
,,,,26332.78846336,,,,1956,,,,,1746023639.1191733,,
,,,,26335.999458656,,,,1957,,,,,1746023642.3303688,,
,,,,26339.423291602,,,,1958,,,,,1746023645.7512906,,
216.44088656619033,0.5254310965538025,524.8780336631206,0.12290747463703156,26415.668245395,0.10123813152313232,539.4044441736465,40.31970438400853,1959,114.23005935002587,271.7836448756643,76.7972422761641,768.7778962638317,1746023721.998654,59.7560153673638,721.7704403849799
,,,,26423.838723979,,,,1960,,,,,1746023730.1695018,,
,,,,26427.169126933,,,,1961,,,,,1746023733.4998806,,
,,,,26430.415592038,,,,1962,,,,,1746023736.7464092,,
,,,,26433.816781357,,,,1963,,,,,1746023740.1474266,,
,0.45397835969924927,,0.15599720180034637,26465.909100975,0.07422444969415665,,,1964,,,,,1746023772.2397497,,
,,,,26474.357148284,,,,1965,,,,,1746023780.687892,,
,,,,26477.776440574,,,,1966,,,,,1746023784.1072495,,
,,,,26481.043613254,,,,1967,,,,,1746023787.37422,,
,,,,26484.525364055,,,,1968,,,,,1746023790.856201,,
211.83151151337043,0.5332474112510681,525.9699918608113,0.11263580620288849,26560.751311699,0.0713578462600708,541.4320511643218,39.17426868269236,1969,113.87103993345234,278.4198379333582,76.22506505218715,764.8717780806172,1746023867.081701,55.52264647769686,705.567483209731
,,,,26569.05022465,,,,1970,,,,,1746023875.381098,,
,,,,26572.254648049,,,,1971,,,,,1746023878.5854063,,
,,,,26575.675441744,,,,1972,,,,,1746023882.0055075,,
,,,,26579.006990565,,,,1973,,,,,1746023885.3378026,,
,0.5639239549636841,,0.12065787613391876,26610.378867574,0.2525981068611145,,,1974,,,,,1746023916.709586,,
,,,,26618.35639712,,,,1975,,,,,1746023924.68713,,
,,,,26621.747378032,,,,1976,,,,,1746023928.0766525,,
,,,,26625.103838271,,,,1977,,,,,1746023931.4346244,,
,,,,26628.437185817,,,,1978,,,,,1746023934.7679312,,
206.66826329544153,0.6818763017654419,522.7451868901317,0.19789747893810272,26703.724796457,0.163025364279747,542.5205651314686,40.79078541989035,1979,99.44602012539288,271.69813132522046,73.64177221716457,780.9314262391188,1746024010.0553052,54.072748650211196,751.2137479135861
,,,,26711.835597989,,,,1980,,,,,1746024018.1663687,,
,,,,26714.936976311,,,,1981,,,,,1746024021.2678158,,
,,,,26718.121247017,,,,1982,,,,,1746024024.4519494,,
,,,,26721.202019602,,,,1983,,,,,1746024027.5328708,,
,0.5284238457679749,,0.08380597084760666,26752.442458857,0.10121142119169235,,,1984,,,,,1746024058.7724,,
,,,,26760.76870166,,,,1985,,,,,1746024067.09947,,
,,,,26764.081617172,,,,1986,,,,,1746024070.4124393,,
,,,,26767.552374246,,,,1987,,,,,1746024073.883248,,
,,,,26771.030182389,,,,1988,,,,,1746024077.360931,,
220.20557721995874,0.5561315417289734,525.6797206019744,0.07969364523887634,26848.872269345,0.1327827125787735,541.4356193237523,47.32287677459458,1989,115.51144470716274,270.54636462228746,77.43027194057547,775.0611167540526,1746024155.202592,63.6089648792806,735.2642696482607
,,,,26857.665820992,,,,1990,,,,,1746024163.996584,,
,,,,26861.126948573,,,,1991,,,,,1746024167.4575858,,
,,,,26864.598075284,,,,1992,,,,,1746024170.9286873,,
,,,,26867.947069317,,,,1993,,,,,1746024174.2778192,,
,0.49425068497657776,,0.11742615699768066,26900.559457116,0.1670488715171814,,,1994,,,,,1746024206.8899145,,
,,,,26909.162933782,,,,1995,,,,,1746024215.4936702,,
,,,,26912.720954718,,,,1996,,,,,1746024219.0517728,,
,,,,26916.363716262,,,,1997,,,,,1746024222.694437,,
,,,,26919.964334491,,,,1998,,,,,1746024226.2951446,,
186.7078327998956,0.5601384043693542,522.313392964615,0.1547987312078476,26997.831022006,0.10083847492933273,522.3650150551302,37.7452102720188,1999,95.9271229964069,276.3647046347853,76.25835959013604,728.2337269446692,1746024304.1614304,52.1981678046845,637.7235570245347
,,,,27006.353906627,,,,2000,,,,,1746024312.6845605,,
,,,,27009.749793371,,,,2001,,,,,1746024316.080564,,
,,,,27013.203354346,,,,2002,,,,,1746024319.530728,,
,,,,27016.51201794,,,,2003,,,,,1746024322.842805,,
,0.500922679901123,,0.03632935881614685,27049.425288512,0.0808410793542862,,,2004,,,,,1746024355.7559292,,
,,,,27057.822858628,,,,2005,,,,,1746024364.1535516,,
,,,,27061.405163489,,,,2006,,,,,1746024367.7359934,,
,,,,27064.918511911,,,,2007,,,,,1746024371.248894,,
,,,,27068.404455093,,,,2008,,,,,1746024374.7352383,,
180.59050533661906,0.4996907413005829,524.7503576785721,-0.02788544073700905,27155.538161197,0.026877090334892273,518.7452503420558,40.36125600291206,2009,95.58782848788401,269.764687307235,75.85707546325327,742.889703539943,1746024461.8685389,55.15801377460087,678.8463071756128
,,,,27163.467906006,,,,2010,,,,,1746024469.7987752,,
,,,,27166.566551202,,,,2011,,,,,1746024472.8933432,,
,,,,27169.71100598,,,,2012,,,,,1746024476.041881,,
,,,,27173.050810826,,,,2013,,,,,1746024479.3817544,,
,0.6201092600822449,,0.23461396992206573,27204.432259048,0.30550652742385864,,,2014,,,,,1746024510.762805,,
,,,,27212.83024779,,,,2015,,,,,1746024519.1610265,,
,,,,27216.218408136,,,,2016,,,,,1746024522.5492616,,
,,,,27219.74047436,,,,2017,,,,,1746024526.0712197,,
,,,,27223.153796476,,,,2018,,,,,1746024529.4845223,,
179.42759506668028,0.573140561580658,521.759955825362,0.15197832882404327,27300.093317225,0.11158082634210587,526.9369859771082,34.578714033238164,2019,95.38514073648172,271.8356601663486,74.36437165507351,745.9699998302999,1746024606.4236093,52.20459184822114,680.3102276901051
,,,,27308.834492822,,,,2020,,,,,1746024615.1652722,,
,,,,27312.179560905,,,,2021,,,,,1746024618.5103502,,
,,,,27315.429225447,,,,2022,,,,,1746024621.76004,,
,,,,27318.693617992,,,,2023,,,,,1746024625.0243728,,
,0.5727443099021912,,0.21944153308868408,27350.079550277,0.22583678364753723,,,2024,,,,,1746024656.410192,,
,,,,27358.622920474,,,,2025,,,,,1746024664.9534595,,
,,,,27361.996906821,,,,2026,,,,,1746024668.3277843,,
,,,,27365.266973101,,,,2027,,,,,1746024671.597694,,
,,,,27368.522187724,,,,2028,,,,,1746024674.8529596,,
201.7749573837095,0.5601362586021423,523.7050456201532,0.12972545623779297,27443.748109306,0.17820481956005096,515.2886238777078,40.792947872739596,2029,106.27776935809673,274.08425258798934,76.54810520041059,723.876588974033,1746024750.0784822,58.218327871678405,633.6556766432263
,,,,27451.970695381,,,,2030,,,,,1746024758.3014152,,
,,,,27455.490761111,,,,2031,,,,,1746024761.8215506,,
,,,,27458.719531372,,,,2032,,,,,1746024765.0503945,,
,,,,27462.082246686,,,,2033,,,,,1746024768.4129791,,
,0.574790894985199,,0.17819683253765106,27493.667206225,0.26848459243774414,,,2034,,,,,1746024799.9978821,,
,,,,27501.915126145,,,,2035,,,,,1746024808.2459505,,
,,,,27505.136007597,,,,2036,,,,,1746024811.466776,,
,,,,27508.482020714,,,,2037,,,,,1746024814.8128815,,
,,,,27511.817485916,,,,2038,,,,,1746024818.148346,,
167.6016341093465,0.5405898094177246,525.0277069511894,0.028131479397416115,27586.875127142,-0.0010386480716988444,506.44105880446114,44.85567493590708,2039,88.00749980940462,268.28359348471224,75.40485443852816,719.5825741455814,1746024893.2054935,47.937371682203455,633.3458728659468
,,,,27595.164209939,,,,2040,,,,,1746024901.4949744,,
,,,,27598.465357196,,,,2041,,,,,1746024904.7962012,,
,,,,27601.688455544,,,,2042,,,,,1746024908.0192704,,
,,,,27604.912359395,,,,2043,,,,,1746024911.2431023,,
,0.5647940635681152,,0.15439417958259583,27635.795077912,0.1744246780872345,,,2044,,,,,1746024942.1257997,,
,,,,27643.98010784,,,,2045,,,,,1746024950.310841,,
,,,,27647.136271792,,,,2046,,,,,1746024953.46698,,
,,,,27650.25493692,,,,2047,,,,,1746024956.5856824,,
,,,,27653.495903475,,,,2048,,,,,1746024959.8265576,,
187.35985696206419,0.5842376351356506,523.0627385221285,0.029710615053772926,27729.406043214,0.14227375388145447,513.7030027246394,42.60135915019582,2049,101.09082698882524,277.95429456264054,76.53409818346313,726.3118195473276,1746025035.7364733,52.13183717970197,640.0366603402313
,,,,27738.697798767,,,,2050,,,,,1746025045.0285344,,
,,,,27742.032453836,,,,2051,,,,,1746025048.363289,,
,,,,27745.328354348,,,,2052,,,,,1746025051.6592004,,
,,,,27748.718560058,,,,2053,,,,,1746025055.0493708,,
,0.5117141008377075,,0.05144061520695686,27780.644821645,0.06851332634687424,,,2054,,,,,1746025086.97532,,
,,,,27789.751012823,,,,2055,,,,,1746025096.0817826,,
,,,,27793.098694522,,,,2056,,,,,1746025099.4294543,,
,,,,27796.489452479,,,,2057,,,,,1746025102.8202739,,
,,,,27800.018974454,,,,2058,,,,,1746025106.3498018,,
190.5002968371409,0.5818471908569336,525.0218270807492,0.11297889053821564,27876.989560729,0.20560188591480255,524.7040799169232,41.7225519760137,2059,104.94012227032319,260.5076891202975,77.1087205338712,734.1781628602756,1746025183.3198206,55.844197985963284,655.4656555928675
,,,,27886.255484124,,,,2060,,,,,1746025192.586225,,
,,,,27889.721426698,,,,2061,,,,,1746025196.0522165,,
,,,,27893.028592966,,,,2062,,,,,1746025199.3593516,,
,,,,27896.469939169,,,,2063,,,,,1746025202.8006024,,
,0.4948593080043793,,0.036530714482069016,27928.378286422,0.02328532002866268,,,2064,,,,,1746025234.7088997,,
,,,,27937.197028043,,,,2065,,,,,1746025243.527747,,
,,,,27940.500262855,,,,2066,,,,,1746025246.8309078,,
,,,,27943.743178584,,,,2067,,,,,1746025250.0739784,,
,,,,27947.093412903,,,,2068,,,,,1746025253.4240487,,
189.36698151180735,0.5540986061096191,522.5185707193274,0.11733031272888184,28019.059731443,0.1647208034992218,520.110731646264,45.206746273255234,2069,107.50995904079453,270.48222126484626,75.6373062101745,728.1315756282561,1746025325.3901596,59.61596612966133,642.458526072625
,,,,28026.983790161,,,,2070,,,,,1746025333.3144667,,
,,,,28030.050302949,,,,2071,,,,,1746025336.3810465,,
,,,,28033.316690063,,,,2072,,,,,1746025339.6473594,,
,,,,28036.655764463,,,,2073,,,,,1746025342.9864268,,
,0.5788679122924805,,0.1847950518131256,28066.599923734,0.22362418472766876,,,2074,,,,,1746025372.9304929,,
,,,,28074.185627912,,,,2075,,,,,1746025380.5164747,,
,,,,28077.178976932,,,,2076,,,,,1746025383.5099366,,
,,,,28080.171666478,,,,2077,,,,,1746025386.5025656,,
,,,,28083.165709859,,,,2078,,,,,1746025389.4965708,,
184.27700940098032,0.5067922472953796,526.6613659153185,0.06858416646718979,28151.706896227,0.1262822449207306,519.6127409435638,37.49026681230321,2079,98.11396565796166,268.15646294589305,76.60241045199163,726.371483538294,1746025458.0374076,54.38668908124282,635.5763705139061
,,,,28159.280340481,,,,2080,,,,,1746025465.6110287,,
,,,,28162.496322122,,,,2081,,,,,1746025468.8263545,,
,,,,28165.491970734,,,,2082,,,,,1746025471.822849,,
,,,,28168.579454549,,,,2083,,,,,1746025474.90642,,
,0.5394675135612488,,0.05042921379208565,28198.467804375,0.09529825299978256,,,2084,,,,,1746025504.7982764,,
,,,,28206.125495602,,,,2085,,,,,1746025512.4562743,,
,,,,28209.315271852,,,,2086,,,,,1746025515.6461275,,
,,,,28212.313508847,,,,2087,,,,,1746025518.64434,,
,,,,28215.325198189,,,,2088,,,,,1746025521.6560068,,
174.07162473063278,0.5170120596885681,526.2056005864466,0.07555589824914932,28293.156126583,0.0015112257096916437,525.7039545852091,42.06339010084318,2089,94.07627045349123,268.5117779960519,77.60223345700999,731.338488069968,1746025599.4865687,57.218899658459584,642.1807760052382
,,,,28301.383730301,,,,2090,,,,,1746025607.7143292,,
,,,,28304.578275835,,,,2091,,,,,1746025610.9091458,,
,,,,28307.650156101,,,,2092,,,,,1746025613.9810154,,
,,,,28310.686219103,,,,2093,,,,,1746025617.017011,,
,0.5224432945251465,,0.12489531189203262,28341.853405087,0.0819854736328125,,,2094,,,,,1746025648.183945,,
,,,,28349.553617473,,,,2095,,,,,1746025655.884373,,
,,,,28352.689005813,,,,2096,,,,,1746025659.019854,,
,,,,28355.973416309,,,,2097,,,,,1746025662.3042698,,
,,,,28359.03614114,,,,2098,,,,,1746025665.3668861,,
222.8873629185424,0.6288474798202515,526.2544290881028,0.17072059214115143,28430.668178471,0.2267010509967804,540.346038619446,40.38864863222465,2099,117.32494427713709,271.4902504922399,77.04697228426934,759.0310187307747,1746025736.9984999,65.622393335292,695.2319538732679
,,,,28438.272034368,,,,2100,,,,,1746025744.602829,,
,,,,28441.365409004,,,,2101,,,,,1746025747.6962097,,
,,,,28444.364969849,,,,2102,,,,,1746025750.6957238,,
,,,,28447.349550151,,,,2103,,,,,1746025753.68035,,
,0.5680120587348938,,0.16356216371059418,28477.376955718,0.20516982674598694,,,2104,,,,,1746025783.7075603,,
,,,,28485.083757833,,,,2105,,,,,1746025791.414578,,
,,,,28488.16008279,,,,2106,,,,,1746025794.4909146,,
,,,,28491.177953305,,,,2107,,,,,1746025797.5078528,,
,,,,28494.111953767,,,,2108,,,,,1746025800.4428024,,
230.157713389083,0.5516255497932434,524.5439797731877,0.0832473412156105,28567.508001629,0.1517481654882431,559.8167964555024,45.344318107809706,2109,109.69961572813581,266.77384150673157,76.24993993021246,793.7626823822985,1746025873.8380277,57.58570610389439,766.6590089736898
,,,,28575.679806961,,,,2110,,,,,1746025882.0106218,,
,,,,28578.786613402,,,,2111,,,,,1746025885.1174536,,
,,,,28581.868889793,,,,2112,,,,,1746025888.1997895,,
,,,,28584.959767761,,,,2113,,,,,1746025891.2906158,,
,0.5135695934295654,,0.10045512020587921,28616.768797359,0.12847648561000824,,,2114,,,,,1746025923.099295,,
,,,,28624.387484641,,,,2115,,,,,1746025930.7182972,,
,,,,28627.461125003,,,,2116,,,,,1746025933.791991,,
,,,,28630.461770632,,,,2117,,,,,1746025936.7925806,,
,,,,28633.474800911,,,,2118,,,,,1746025939.805594,,
230.29680286695842,0.5463672876358032,524.8896363668607,0.15303614735603333,28707.515430577,0.18885062634944916,548.043882541053,45.56397641564209,2119,119.53930582243977,264.8312463914722,75.76768985231209,757.7063164156019,1746026013.8454711,64.37811790005753,688.9166489353546
,,,,28715.775715377,,,,2120,,,,,1746026022.1064196,,
,,,,28719.190763666,,,,2121,,,,,1746026025.5216637,,
,,,,28722.336842062,,,,2122,,,,,1746026028.6677008,,
,,,,28725.552730467,,,,2123,,,,,1746026031.8834896,,
,0.5558187961578369,,0.04147183895111084,28756.629312812,0.1908835917711258,,,2124,,,,,1746026062.9598572,,
,,,,28764.519104063,,,,2125,,,,,1746026070.8498693,,
,,,,28767.550376323,,,,2126,,,,,1746026073.881259,,
,,,,28770.74197968,,,,2127,,,,,1746026077.07279,,
,,,,28773.933060449,,,,2128,,,,,1746026080.2639322,,
266.03731543038106,0.5186000466346741,525.1376616706401,0.14769838750362396,28845.053164893,0.08033036440610886,550.39701603574,38.16040307182752,2129,130.3726320678046,267.18922153512716,75.62146822189733,770.6554885289729,1746026151.3836632,64.31603167721192,717.5094328484877
,,,,28852.940953332,,,,2130,,,,,1746026159.2717164,,
,,,,28856.037890262,,,,2131,,,,,1746026162.3686843,,
,,,,28859.040998657,,,,2132,,,,,1746026165.3718727,,
,,,,28862.008802004,,,,2133,,,,,1746026168.3395903,,
,0.5428849458694458,,0.192478209733963,28892.489408915,0.2539972960948944,,,2134,,,,,1746026198.8198423,,
,,,,28900.690840553,,,,2135,,,,,1746026207.0215337,,
,,,,28903.814882755,,,,2136,,,,,1746026210.1456332,,
,,,,28907.017535154,,,,2137,,,,,1746026213.34831,,
,,,,28910.300369365,,,,2138,,,,,1746026216.6310737,,
267.83329792599557,0.4864923059940338,524.6589392634728,0.08910540491342545,28981.762739475,0.06342663615942001,571.7264804612136,36.71802840166281,2139,128.87768903008782,263.0940187457968,75.1900968048757,804.1689975404498,1746026288.0927606,69.42139738104797,782.4900647535395
,,,,28989.639581172,,,,2140,,,,,1746026295.9704635,,
,,,,28992.769349042,,,,2141,,,,,1746026299.100215,,
,,,,28995.920658647,,,,2142,,,,,1746026302.2515051,,
,,,,28999.12857398,,,,2143,,,,,1746026305.4594648,,
,0.527834415435791,,0.09746922552585602,29029.131731138,0.17113058269023895,,,2144,,,,,1746026335.462483,,
,,,,29037.356247564,,,,2145,,,,,1746026343.6870682,,
,,,,29040.451870192,,,,2146,,,,,1746026346.782711,,
,,,,29043.545267806,,,,2147,,,,,1746026349.875883,,
,,,,29046.640459733,,,,2148,,,,,1746026352.9713178,,
216.77945166638355,0.5232914090156555,524.1481665890151,0.1163005605340004,29126.11230302,0.06623735278844833,557.2235073820141,41.14201582625311,2149,109.5586275557418,275.99753095768557,76.74284996251534,779.7446019688099,1746026432.4422731,63.08360583972846,729.9910654721515
,,,,29133.891473803,,,,2150,,,,,1746026440.222121,,
,,,,29137.075169023,,,,2151,,,,,1746026443.4059753,,
,,,,29140.209811902,,,,2152,,,,,1746026446.5402918,,
,,,,29143.408212088,,,,2153,,,,,1746026449.7390049,,
,0.5395318269729614,,0.06016451120376587,29173.855735803,0.10477449744939804,,,2154,,,,,1746026480.1865008,,
,,,,29182.038669812,,,,2155,,,,,1746026488.3694334,,
,,,,29185.232311042,,,,2156,,,,,1746026491.563133,,
,,,,29188.372269415,,,,2157,,,,,1746026494.7031426,,
,,,,29191.559781347,,,,2158,,,,,1746026497.890589,,
242.14142303760102,0.5591044425964355,526.8546424412176,0.058634258806705475,29261.050239174,0.07398846000432968,596.7291393844788,42.05668489574799,2159,121.57233814721236,263.6763720463116,78.80083840887175,823.1569388718127,1746026567.3804133,77.98979518131868,802.4703793306792
,,,,29268.883212144,,,,2160,,,,,1746026575.213984,,
,,,,29272.009295275,,,,2161,,,,,1746026578.340183,,
,,,,29275.090820675,,,,2162,,,,,1746026581.4215717,,
,,,,29278.237989312,,,,2163,,,,,1746026584.5688558,,
,0.47657138109207153,,0.04615246132016182,29308.457430598,0.0669035091996193,,,2164,,,,,1746026614.7881684,,
,,,,29316.620318773,,,,2165,,,,,1746026622.9511855,,
,,,,29319.82736835,,,,2166,,,,,1746026626.1156209,,
,,,,29322.821780707,,,,2167,,,,,1746026629.1526012,,
,,,,29325.965402206,,,,2168,,,,,1746026632.2962868,,
295.91500506246683,0.5724583864212036,524.5170493714345,0.1277036964893341,29397.355987433,0.15813133120536804,586.4699176546063,37.46260191047317,2169,142.05610584268277,261.4853859803268,75.98365755102262,822.790361997096,1746026703.6865225,75.22414477411047,815.2462449765352
,,,,29405.267833539,,,,2170,,,,,1746026711.5987103,,
,,,,29408.375106687,,,,2171,,,,,1746026714.7034929,,
,,,,29411.447543577,,,,2172,,,,,1746026717.7784052,,
,,,,29414.48942804,,,,2173,,,,,1746026720.8203578,,
,0.591447114944458,,0.114593006670475,29444.837802815,0.13564549386501312,,,2174,,,,,1746026751.168539,,
,,,,29452.653931036,,,,2175,,,,,1746026758.9847093,,
,,,,29455.700249304,,,,2176,,,,,1746026762.0307944,,
,,,,29458.77897178,,,,2177,,,,,1746026765.10982,,
,,,,29461.811498077,,,,2178,,,,,1746026768.1423278,,
282.21253915373205,0.5154900550842285,526.803441722053,0.05434302240610123,29533.870514044,0.14126251637935638,585.2872621531726,45.10669036115774,2179,136.85058161675116,264.5719132936168,79.19824672464568,823.4033655703746,1746026840.200484,78.99015754237963,814.1317534039025
,,,,29541.826785492,,,,2180,,,,,1746026848.157642,,
,,,,29544.991294535,,,,2181,,,,,1746026851.322135,,
,,,,29548.224447113,,,,2182,,,,,1746026854.5552268,,
,,,,29551.443770949,,,,2183,,,,,1746026857.774624,,
,0.5936588644981384,,0.06585071235895157,29589.124159769,0.11670666188001633,,,2184,,,,,1746026895.454806,,
,,,,29597.34860221,,,,2185,,,,,1746026903.679424,,
,,,,29600.364201722,,,,2186,,,,,1746026906.6950817,,
,,,,29603.36800653,,,,2187,,,,,1746026909.6989205,,
,,,,29606.257250965,,,,2188,,,,,1746026912.5880382,,
263.1005122459469,0.5885332226753235,524.3174408105464,0.10731112957000732,29683.487631976,0.130636066198349,571.1822014464448,45.572406813940844,2189,134.4252645381755,266.2340902780221,77.79936238447547,791.4391290865888,1746026989.8180864,65.75072963992297,749.98113532047
,,,,29691.442592104,,,,2190,,,,,1746026997.7734299,,
,,,,29694.507835329,,,,2191,,,,,1746027000.8385773,,
,,,,29697.598879634,,,,2192,,,,,1746027003.9297473,,
,,,,29700.715803857,,,,2193,,,,,1746027007.0466917,,
,0.5354130864143372,,0.1771385669708252,29729.982406222,0.19249998033046722,,,2194,,,,,1746027036.3129756,,
,,,,29737.671535867,,,,2195,,,,,1746027044.00232,,
,,,,29740.7939424,,,,2196,,,,,1746027047.1246707,,
,,,,29743.851260309,,,,2197,,,,,1746027050.1819973,,
,,,,29747.084054875,,,,2198,,,,,1746027053.414881,,
268.13036356578334,0.5657830238342285,526.0595527841539,0.0914677307009697,29815.485182759,0.1795421689748764,609.3406936453692,43.017503352667546,2199,137.05412138577222,260.40392056011723,75.68112278428185,842.2059871646669,1746027121.8153057,83.26858519546651,839.9127612020852
,,,,29823.332546818,,,,2200,,,,,1746027129.6632571,,
,,,,29826.373898935,,,,2201,,,,,1746027132.704709,,
,,,,29829.448218328,,,,2202,,,,,1746027135.7789986,,
,,,,29832.505292226,,,,2203,,,,,1746027138.8361468,,
,0.5572492480278015,,0.08044260740280151,29861.691987843,0.12348449230194092,,,2204,,,,,1746027168.0225646,,
,,,,29869.507067022,,,,2205,,,,,1746027175.8378441,,
,,,,29872.6140678,,,,2206,,,,,1746027178.9449959,,
,,,,29875.675105572,,,,2207,,,,,1746027182.005887,,
,,,,29878.735299436,,,,2208,,,,,1746027185.0661564,,
235.35545264659206,0.629078209400177,524.4275560888304,0.016448205336928368,29946.899350987,0.07476253807544708,589.9966352070209,41.9784971539041,2209,114.20140331606636,263.2562240248315,77.46222972625543,796.7443122020206,1746027253.2293978,69.8894821190236,745.8084771967847
,,,,29954.572975906,,,,2210,,,,,1746027260.9037826,,
,,,,29957.748237036,,,,2211,,,,,1746027264.0790546,,
,,,,29960.733628821,,,,2212,,,,,1746027267.064486,,
,,,,29963.717334524,,,,2213,,,,,1746027270.0482073,,
,0.5709035992622375,,0.15596170723438263,29992.792794567,0.24580173194408417,,,2214,,,,,1746027299.1234415,,
,,,,30000.495492265,,,,2215,,,,,1746027306.8262908,,
,,,,30003.511183225,,,,2216,,,,,1746027309.8420122,,
,,,,30006.587584389,,,,2217,,,,,1746027312.9184983,,
,,,,30009.615797307,,,,2218,,,,,1746027315.9467208,,
268.8701357038162,0.5544935464859009,523.522799941,0.08378727734088898,30077.65279034,0.11440175026655197,584.1554147604037,36.84942123078664,2219,137.03247927673388,269.82269687305654,74.68682437892453,797.223493047299,1746027383.9829075,78.40942592220097,750.469169480315
,,,,30085.376252577,,,,2220,,,,,1746027391.7070205,,
,,,,30088.418023117,,,,2221,,,,,1746027394.7488723,,
,,,,30091.534009964,,,,2222,,,,,1746027397.862176,,
,,,,30094.738998728,,,,2223,,,,,1746027401.0698714,,
,0.5392729640007019,,0.01956198737025261,30124.014157173,0.09670727699995041,,,2224,,,,,1746027430.344571,,
,,,,30132.116032834,,,,2225,,,,,1746027438.4469244,,
,,,,30135.053332299,,,,2226,,,,,1746027441.384156,,
,,,,30137.978542966,,,,2227,,,,,1746027444.3094296,,
,,,,30140.955527221,,,,2228,,,,,1746027447.286437,,
289.96070040910246,0.5086489915847778,524.4880336989758,0.07876040786504745,30208.274404225,0.13444660604000092,606.6578164445988,40.410281105578,2229,143.66331357792293,259.0879572860247,75.64247903324906,814.4477414211318,1746027514.6035216,81.41143911938522,775.4295247662423
,,,,30216.751792902,,,,2230,,,,,1746027523.0825508,,
,,,,30219.853000795,,,,2231,,,,,1746027526.1838608,,
,,,,30222.876301949,,,,2232,,,,,1746027529.2071376,,
,,,,30225.99884867,,,,2233,,,,,1746027532.3297653,,
,0.5479241609573364,,0.04242050275206566,30254.97308948,0.13499687612056732,,,2234,,,,,1746027561.3037,,
,,,,30262.681729197,,,,2235,,,,,1746027569.0125818,,
,,,,30265.670784489,,,,2236,,,,,1746027572.0016227,,
,,,,30268.800113539,,,,2237,,,,,1746027575.130935,,
,,,,30271.82089481,,,,2238,,,,,1746027578.1517775,,
399.6729732095788,0.5340315699577332,523.1193972266525,0.008363771252334118,30340.04213378,0.09975823014974594,651.1138962641948,36.320475884787676,2239,189.58369340013053,261.59482089293164,76.32868575397352,900.3419119900054,1746027646.3719828,109.57324039747692,945.8240760377012
,,,,30347.73081874,,,,2240,,,,,1746027654.0616677,,
,,,,30350.671087438,,,,2241,,,,,1746027657.0019763,,
,,,,30353.668647095,,,,2242,,,,,1746027659.9994166,,
,,,,30356.568561086,,,,2243,,,,,1746027662.899385,,
,0.4844192564487457,,0.048283230513334274,30385.255545045,0.0643201693892479,,,2244,,,,,1746027691.5862365,,
,,,,30393.017887778,,,,2245,,,,,1746027699.3487842,,
,,,,30396.165505806,,,,2246,,,,,1746027702.49642,,
,,,,30399.462944292,,,,2247,,,,,1746027705.7937238,,
,,,,30402.600363948,,,,2248,,,,,1746027708.9312694,,
