_step,_runtime,_timestamp,Training/Update/machine_actor_loss,Training/Update/job_actor_loss,Training/Update/global_critic_loss,Evaluation/100instances/mk_eval_std,Evaluation/100instances/pt_eval_std,Evaluation/100instances/transT_eval_std,Evaluation/100instances/idleT_eval_mean,Evaluation/100instances/transT_eval_mean,Evaluation/100instances/obj_eval_std,Evaluation/100instances/mk_eval_mean,Evaluation/100instances/idleT_eval_std,Evaluation/100instances/pt_eval_mean,Evaluation/100instances/obj_eval_mean
637,10823.387913293,1746518661.2611363,,,,,,,,,,,,,
638,10827.861854349,1746518665.7350805,,,,,,,,,,,,,
639,10926.354288445,1746518764.2270339,0.1183207556605339,0.1258534938097,0.5003857612609863,62.763580476194974,75.03591628198537,38.44649493187585,793.2144260034298,269.41581399851617,104.01969489873848,526.4467485348414,183.7653447733396,523.9075785047853,791.3106640169259
640,10935.046713693,1746518772.919803,,,,,,,,,,,,,
641,10939.21910151,1746518777.092371,,,,,,,,,,,,,
642,10943.752959667,1746518781.626168,,,,,,,,,,,,,
643,10947.851813084,1746518785.7249427,,,,,,,,,,,,,
644,10989.335434331,1746518827.208407,0.14982204139232635,0.17349623143672943,0.5207419991493225,,,,,,,,,,
645,10996.779622218,1746518834.6528418,,,,,,,,,,,,,
646,11001.733862788,1746518839.607197,,,,,,,,,,,,,
647,11006.414217516,1746518844.287273,,,,,,,,,,,,,
648,11010.828019731,1746518848.7012382,,,,,,,,,,,,,
649,11108.478171251,1746518946.3506525,0.10152075439691544,0.12464138120412827,0.4957023561000824,60.414605959639644,77.81154203928853,38.930390113129675,779.6563658157548,270.99487250418656,100.07761959293866,521.7591005881696,169.380409075463,526.5036815780797,785.3666336936392
650,11115.686252277,1746518953.5594394,,,,,,,,,,,,,
651,11120.071118156,1746518957.9410381,,,,,,,,,,,,,
652,11124.27983412,1746518962.1529782,,,,,,,,,,,,,
653,11128.654325697,1746518966.527488,,,,,,,,,,,,,
654,11171.041505091,1746519008.9144163,0.03281519562005997,0.15552036464214325,0.5011177062988281,,,,,,,,,,
655,11178.309032725,1746519016.1821635,,,,,,,,,,,,,
656,11181.985755091,1746519019.858915,,,,,,,,,,,,,
657,11185.792419216,1746519023.6656544,,,,,,,,,,,,,
658,11190.797665535,1746519028.6708248,,,,,,,,,,,,,
659,11292.989813533,1746519130.8626027,0.08289839327335358,0.12710396945476532,0.5202021598815918,75.32357362371688,77.23012311541675,39.10584075946625,834.2394866403893,270.19189857573207,139.68986060927415,525.7980862758494,256.03344181627216,521.1723697650988,806.5223567876814
660,11301.116730589,1746519138.989932,,,,,,,,,,,,,
661,11305.550288638,1746519143.423415,,,,,,,,,,,,,
662,11310.248566147,1746519148.1217685,,,,,,,,,,,,,
663,11314.337529932,1746519152.210821,,,,,,,,,,,,,
664,11353.793710281,1746519191.6666503,0.12702542543411255,0.18035586178302765,0.5373685956001282,,,,,,,,,,
665,11360.284897405,1746519198.1580634,,,,,,,,,,,,,
666,11364.280490248,1746519202.1537244,,,,,,,,,,,,,
667,11368.445627581,1746519206.31894,,,,,,,,,,,,,
668,11372.503344935,1746519210.3765066,,,,,,,,,,,,,
669,11466.914174751,1746519304.7869892,0.07693446427583694,0.07780654728412628,0.49257031083106995,69.07872379164496,78.41615496469886,41.089856801915964,851.535278561151,279.3859302947728,135.20794995516175,523.7527203633906,251.81589651592998,524.8092686264821,815.9160930793639
670,11473.415874657,1746519311.2889388,,,,,,,,,,,,,
671,11477.711084893,1746519315.584238,,,,,,,,,,,,,
672,11482.264739899,1746519320.1379857,,,,,,,,,,,,,
673,11486.694524226,1746519324.5677187,,,,,,,,,,,,,
674,11526.630659096,1746519364.5036244,0.08582895249128342,0.14003045856952667,0.5793318152427673,,,,,,,,,,
675,11533.106873508,1746519370.979986,,,,,,,,,,,,,
676,11537.157965138,1746519375.0311832,,,,,,,,,,,,,
677,11541.615849905,1746519379.4889705,,,,,,,,,,,,,
678,11545.890401555,1746519383.763594,,,,,,,,,,,,,
679,11640.048332357,1746519477.9211788,-0.009884129278361797,0.09777941554784775,0.5026226043701172,104.70144477493687,77.92842148057123,34.06938097833592,1094.6783033824786,272.18185248913073,238.7550701968034,569.0001176876348,486.65983764603095,524.0402329068372,929.5238320886062
680,11647.102384033,1746519484.9754193,,,,,,,,,,,,,
681,11651.672630332,1746519489.5456836,,,,,,,,,,,,,
682,11655.849407446,1746519493.7226388,,,,,,,,,,,,,
683,11660.757008359,1746519498.6301825,,,,,,,,,,,,,
684,11698.984224998,1746519536.8571808,0.011651537381112576,0.016664069145917892,0.49693503975868225,,,,,,,,,,
685,11705.152916232,1746519543.0260408,,,,,,,,,,,,,
686,11708.973684367,1746519546.8468876,,,,,,,,,,,,,
687,11712.708841767,1746519550.5819528,,,,,,,,,,,,,
688,11716.298499326,1746519554.1717012,,,,,,,,,,,,,
689,11809.169458988,1746519647.0422776,0.14280150830745697,0.20461130142211914,0.5866532921791077,74.00725231377169,76.00726752474438,38.716192754234015,845.4505361488054,270.3493589695869,143.13475496760844,525.6675809737459,287.76706661379455,524.6859511868164,812.3914991176644
690,11816.807170024,1746519654.6802464,,,,,,,,,,,,,
691,11821.040852387,1746519658.913987,,,,,,,,,,,,,
692,11824.724834221,1746519662.5980072,,,,,,,,,,,,,
693,11829.419126305,1746519667.2923603,,,,,,,,,,,,,
694,11868.498666682,1746519706.3716877,0.11380373686552048,0.11696469038724899,0.4896737039089203,,,,,,,,,,
695,11874.740858822,1746519712.6140106,,,,,,,,,,,,,
696,11879.438824097,1746519717.3119254,,,,,,,,,,,,,
697,11883.91437728,1746519721.7875686,,,,,,,,,,,,,
698,11888.488696276,1746519726.3618727,,,,,,,,,,,,,
699,11978.182318944,1746519816.0543706,0.05548422411084175,0.10495078563690186,0.5277571082115173,54.96020475404608,74.50085077297636,37.7600373466739,711.6700202746274,272.59102980610584,91.521638293369,498.6574033337054,164.86521573924176,524.4192784211099,748.4168867729984
700,11984.594418982,1746519822.4675574,,,,,,,,,,,,,
701,11988.745942843,1746519826.618989,,,,,,,,,,,,,
702,11992.977902724,1746519830.8511753,,,,,,,,,,,,,
703,11997.027043303,1746519834.9002488,,,,,,,,,,,,,
704,12036.661306955,1746519874.5341284,0.08749180287122726,0.1130666509270668,0.527629017829895,,,,,,,,,,
705,12043.426412553,1746519881.29949,,,,,,,,,,,,,
706,12047.977506665,1746519885.8506782,,,,,,,,,,,,,
707,12051.853890111,1746519889.7270176,,,,,,,,,,,,,
708,12056.619894029,1746519894.4931157,,,,,,,,,,,,,
709,12150.751882958,1746519988.6246228,0.11697328090667725,0.11120792478322983,0.5110971331596375,53.12654694615301,77.11210675639654,41.891181316158395,712.3878999686091,277.2236160872201,96.10035780385424,505.5179463415339,165.8645347380295,523.9226878050385,752.1761368635167
710,12157.686217096,1746519995.5593536,,,,,,,,,,,,,
