Evaluation/100instances/transT_eval_mean,_timestamp,Evaluation/100instances/idleT_eval_std,Evaluation/100instances/mk_eval_mean,Evaluation/100instances/pt_eval_std,Evaluation/100instances/idleT_eval_mean,Training/Update/global_critic_loss,Evaluation/100instances/obj_eval_std,_step,Evaluation/100instances/transT_eval_std,Evaluation/100instances/mk_eval_std,Evaluation/100instances/obj_eval_mean,_runtime,Training/Update/job_actor_loss,Training/Update/machine_actor_loss,Evaluation/100instances/pt_eval_mean
,1746629981.364946,,,,,,,1920,,,,31671.763654113,,,
,1746629985.067664,,,,,,,1921,,,,31675.466179111,,,
,1746629988.4128752,,,,,,,1922,,,,31678.811401111,,,
,1746629991.8833451,,,,,,,1923,,,,31682.281931392,,,
,1746630029.628552,,,,,0.5618163347244263,,1924,,,,31720.027318895,0.16683858633041382,0.1799205094575882,
,1746630037.4030218,,,,,,,1925,,,,31727.801625573,,,
,1746630040.839381,,,,,,,1926,,,,31731.237953281,,,
,1746630044.2624228,,,,,,,1927,,,,31734.661126781,,,
,1746630047.8707957,,,,,,,1928,,,,31738.269397258,,,
276.6870654846309,1746630132.571534,220.75159627711946,531.0241706879228,75.55915180813163,756.5155383279385,0.5522263646125793,111.24952594870497,1929,38.3541020335007,61.88599407582971,779.893793259894,31822.970596125,0.12780185043811798,0.10085546225309372,523.8512413915581
,1746630140.8604293,,,,,,,1930,,,,31831.258994067,,,
,1746630144.9225645,,,,,,,1931,,,,31835.321192695,,,
,1746630148.6767685,,,,,,,1932,,,,31839.075540783,,,
,1746630151.9626224,,,,,,,1933,,,,31842.361143556,,,
,1746630188.0295978,,,,,0.4766266942024231,,1934,,,,31878.428287623,0.047964632511138916,-0.060144782066345215,
,1746630196.326101,,,,,,,1935,,,,31886.724668298,,,
,1746630200.2335625,,,,,,,1936,,,,31890.63211277,,,
,1746630204.300704,,,,,,,1937,,,,31894.699200615,,,
,1746630207.9589827,,,,,,,1938,,,,31898.357530864,,,
267.82102606524313,1746630291.9247634,226.0667112480994,538.307949224143,76.009063466209,730.33304394146,0.5359043478965759,111.6077225099601,1939,36.80084507120968,60.34005030075762,770.1324228561626,31982.323820041,0.10423401743173599,0.036759696900844574,522.7795509421816
,1746630300.0473206,,,,,,,1940,,,,31990.445923346,,,
,1746630304.0896711,,,,,,,1941,,,,31994.488246159,,,
,1746630307.8871012,,,,,,,1942,,,,31998.285644109,,,
,1746630311.4649172,,,,,,,1943,,,,32001.863361878,,,
,1746630347.5774367,,,,,0.47467899322509766,,1944,,,,32037.976189406,0.06096053123474121,0.04105893895030022,
,1746630355.9395213,,,,,,,1945,,,,32046.33810993,,,
,1746630359.9470034,,,,,,,1946,,,,32050.345517553,,,
,1746630363.7319522,,,,,,,1947,,,,32054.130508471,,,
,1746630367.7551498,,,,,,,1948,,,,32058.153713866,,,
267.7477121161518,1746630458.0388913,215.10752593752778,535.4648782104678,75.59697005358875,745.4567225221948,0.5442171096801758,103.54815690784557,1949,39.47422492300679,53.44778156666449,775.488118808448,32148.437874693,0.20634670555591583,0.20083986222743988,523.9248402303813
,1746630466.447947,,,,,,,1950,,,,32156.846610493,,,
,1746630470.0296266,,,,,,,1951,,,,32160.428101493,,,
,1746630473.8840947,,,,,,,1952,,,,32164.282800902,,,
,1746630478.009908,,,,,,,1953,,,,32168.408459022,,,
,1746630516.1270993,,,,,0.5186285376548767,,1954,,,,32206.525762567,0.16741739213466644,0.08097508549690247,
,1746630524.3263638,,,,,,,1955,,,,32214.72497079,,,
,1746630527.86717,,,,,,,1956,,,,32218.265735478,,,
,1746630531.622403,,,,,,,1957,,,,32222.021039477,,,
,1746630535.3341746,,,,,,,1958,,,,32225.73272849,,,
274.67828098283286,1746630624.8640094,210.2176027872171,538.8391237461316,76.28056304865132,801.6019523226272,0.5729206800460815,102.92186689459268,1959,41.08033345254181,48.71042073121969,801.1689107476132,32315.262992069,0.20518656075000763,0.10331609100103378,525.1420603088579
,1746630632.6230354,,,,,,,1960,,,,32323.021709074,,,
,1746630636.519188,,,,,,,1961,,,,32326.917778665,,,
,1746630640.2550895,,,,,,,1962,,,,32330.653785839,,,
,1746630643.5859451,,,,,,,1963,,,,32333.984461065,,,
,1746630680.8369772,,,,,0.5720806121826172,,1964,,,,32371.235709176,0.12824098765850067,0.1121135726571083,
,1746630688.713357,,,,,,,1965,,,,32379.111976779,,,
,1746630692.3623738,,,,,,,1966,,,,32382.802887116,,,
,1746630695.819608,,,,,,,1967,,,,32386.218186671,,,
,1746630699.1886618,,,,,,,1968,,,,32389.587422657,,,
272.72837415563845,1746630787.3998926,258.44576338051024,550.1430747700385,75.10194169609515,887.4068561126627,0.5171138644218445,130.67306465219036,1969,40.72638781731947,64.5594727270369,838.7297087100974,32477.798994141,0.13295647501945496,0.0664069652557373,522.9101538147233
,1746630796.0997126,,,,,,,1970,,,,32486.526909085,,,
,1746630800.0630305,,,,,,,1971,,,,32490.46162031,,,
,1746630804.1708043,,,,,,,1972,,,,32494.569416796,,,
,1746630807.6566885,,,,,,,1973,,,,32498.055422553,,,
,1746630844.8889928,,,,,0.550338864326477,,1974,,,,32535.287710042,0.16405653953552246,0.1302492320537567,
,1746630853.452801,,,,,,,1975,,,,32543.851499541,,,
,1746630857.2137752,,,,,,,1976,,,,32547.612341314,,,
,1746630861.1954136,,,,,,,1977,,,,32551.593885092,,,
,1746630865.1285431,,,,,,,1978,,,,32555.527050467,,,
273.3703633968092,1746630952.467678,234.3322312728326,562.7826471898192,79.44739264179147,884.182906502654,0.4833216369152069,112.8515177664964,1979,38.47045960445726,60.3432892651025,844.3312582668141,32642.866797914,0.08541736751794815,0.016252590343356133,527.1774102761573
,1746630960.9828749,,,,,,,1980,,,,32651.381417799,,,
,1746630965.2120266,,,,,,,1981,,,,32655.61057626,,,
,1746630969.1148927,,,,,,,1982,,,,32659.513439614,,,
,1746630973.1459498,,,,,,,1983,,,,32663.544575013,,,
,1746631010.3149436,,,,,0.5194304585456848,,1984,,,,32700.713798125,0.10033779591321945,0.03257305175065994,
,1746631018.6238244,,,,,,,1985,,,,32709.022405044,,,
,1746631022.7759995,,,,,,,1986,,,,32713.174795435,,,
,1746631026.98205,,,,,,,1987,,,,32717.380582645,,,
,1746631030.8936553,,,,,,,1988,,,,32721.292124263,,,
273.645168901099,1746631120.077471,253.16073635879832,552.3615638997671,78.71143152451116,818.140996472946,0.5306602716445923,126.04146129382347,1989,34.295567110277425,62.09989980328078,813.0559716870172,32810.476396082,0.016696210950613022,0.009671407751739025,525.3147843942805
,1746631128.2532165,,,,,,,1990,,,,32818.652010681,,,
,1746631131.783616,,,,,,,1991,,,,32822.1822864,,,
,1746631135.7141414,,,,,,,1992,,,,32826.112750176,,,
,1746631139.6558595,,,,,,,1993,,,,32830.05446028,,,
,1746631177.3444347,,,,,0.5892882943153381,,1994,,,,32867.743168896,0.16619066894054413,0.0784754678606987,
,1746631185.5653353,,,,,,,1995,,,,32875.963924488,,,
,1746631189.2801626,,,,,,,1996,,,,32879.678714999,,,
,1746631193.2080417,,,,,,,1997,,,,32883.60657794,,,
,1746631196.7988377,,,,,,,1998,,,,32887.197482273,,,
262.9063117685226,1746631286.0578976,231.05780861006227,544.9246887632823,78.52347102209964,830.0576690753547,0.4887971580028534,116.48258383330578,1999,39.333921522372805,57.13686521061225,811.9091049304304,32976.457168301,0.09152159094810486,0.010897437110543251,523.3372486031781
,1746631294.3628802,,,,,,,2000,,,,32984.761458949,,,
,1746631297.9459877,,,,,,,2001,,,,32988.344524221,,,
,1746631301.92177,,,,,,,2002,,,,32992.320388498,,,
,1746631305.6344316,,,,,,,2003,,,,32996.033067282,,,
,1746631343.6374214,,,,,0.566057562828064,,2004,,,,33034.036255215,0.09986350685358047,0.07367993891239166,
,1746631351.8879209,,,,,,,2005,,,,33042.286566214,,,
,1746631355.2538264,,,,,,,2006,,,,33045.652298571,,,
,1746631358.6844156,,,,,,,2007,,,,33049.084741992,,,
,1746631362.178903,,,,,,,2008,,,,33052.57751731,,,
265.32300203788435,1746631452.213155,235.16539314838008,548.5402637921491,79.36862918938772,825.6032766429848,0.5175852179527283,119.719339133921,2009,36.13423897310655,56.47237942295889,812.4037423140595,33142.612165045,0.06814634799957275,0.06156459450721741,524.204314331072
,1746631460.7333395,,,,,,,2010,,,,33151.131896949,,,
,1746631464.6803558,,,,,,,2011,,,,33155.078906857,,,
,1746631468.2804408,,,,,,,2012,,,,33158.679054927,,,
,1746631472.3663552,,,,,,,2013,,,,33162.764942015,,,
,1746631508.988018,,,,,0.49313709139823914,,2014,,,,33199.386892743,0.061881422996520996,0.02383578009903431,
,1746631517.5042617,,,,,,,2015,,,,33207.902942442,,,
,1746631521.72108,,,,,,,2016,,,,33212.119699523,,,
,1746631525.7020712,,,,,,,2017,,,,33216.100795258,,,
,1746631529.6483202,,,,,,,2018,,,,33220.046997573,,,
264.2930101876685,1746631616.131563,227.45103487790644,575.852416911359,78.17019947113191,843.4351000013468,0.48833972215652466,117.61515176184031,2019,40.72915905862308,68.87957325769202,829.96641921562,33306.530551547,0.11393294483423233,0.09388303011655807,523.4820260325091
,1746631624.8494976,,,,,,,2020,,,,33315.248239163,,,
,1746631628.6689227,,,,,,,2021,,,,33319.067449854,,,
,1746631632.8061686,,,,,,,2022,,,,33323.204719246,,,
,1746631636.8823612,,,,,,,2023,,,,33327.280981786,,,
,1746631674.3498662,,,,,0.5118269920349121,,2024,,,,33364.748663268,0.12616834044456482,0.06514614075422287,
,1746631682.9801283,,,,,,,2025,,,,33373.378746183,,,
,1746631686.834113,,,,,,,2026,,,,33377.250847713,,,
,1746631690.6728075,,,,,,,2027,,,,33381.071361777,,,
,1746631694.7948298,,,,,,,2028,,,,33385.193410626,,,
253.33490405592767,1746631782.286414,237.83736114745227,571.0169116807588,79.00294651378331,845.1252866741529,0.5061231851577759,122.85514694698136,2029,45.194765736374805,60.03510456538795,826.6843056962058,33472.685409331,0.12479424476623535,-0.03305257111787796,523.9011138576383
,1746631790.901455,,,,,,,2030,,,,33481.300162748,,,
,1746631794.6476777,,,,,,,2031,,,,33485.046258743,,,
,1746631798.848852,,,,,,,2032,,,,33489.247463193,,,
,1746631802.9469178,,,,,,,2033,,,,33493.345578016,,,
,1746631840.7705617,,,,,0.4559513032436371,,2034,,,,33531.169335316,0.1280912309885025,0.037142958492040634,
,1746631848.9747493,,,,,,,2035,,,,33539.373329199,,,
,1746631852.2369866,,,,,,,2036,,,,33542.635509357,,,
,1746631856.2332857,,,,,,,2037,,,,33546.631872627,,,
,1746631860.295826,,,,,,,2038,,,,33550.694436649,,,
269.006572723358,1746631948.1255655,256.6706642130605,570.2632818877908,76.58411843419364,875.7204466576992,0.5652738213539124,126.30026408636272,2039,38.67688801909376,64.33423953051191,841.8299785204523,33638.524498701,0.2570509612560272,0.17433542013168335,524.0879313939607
,1746631956.6159003,,,,,,,2040,,,,33647.014574139,,,
,1746631959.9762173,,,,,,,2041,,,,33650.374808049,,,
,1746631963.2559764,,,,,,,2042,,,,33653.654490731,,,
,1746631966.581968,,,,,,,2043,,,,33656.98056406,,,
,1746632004.1887255,,,,,0.5097463726997375,,2044,,,,33694.58756047,0.05385861545801163,-0.02431628853082657,
,1746632012.4096448,,,,,,,2045,,,,33702.808322278,,,
,1746632016.021517,,,,,,,2046,,,,33706.420046841,,,
,1746632019.297055,,,,,,,2047,,,,33709.695747721,,,
,1746632022.6255264,,,,,,,2048,,,,33713.024126718,,,
258.4869897064257,1746632109.5762863,282.1401631227504,589.7109281428839,79.09772339155904,929.9162794243666,0.5158248543739319,138.6110453316477,2049,40.88797901155664,69.56279430621869,869.003459610754,33799.975233879,0.11310567706823349,0.08670174330472946,523.637946606421
,1746632118.1197095,,,,,,,2050,,,,33808.518348421,,,
,1746632122.0203447,,,,,,,2051,,,,33812.418934597,,,
,1746632125.6305192,,,,,,,2052,,,,33816.029121214,,,
,1746632129.2638555,,,,,,,2053,,,,33819.662470561,,,
,1746632165.9635253,,,,,0.5227393507957458,,2054,,,,33856.362249062,0.13511492311954498,0.07193011790513992,
,1746632174.829278,,,,,,,2055,,,,33865.227908286,,,
,1746632178.9596846,,,,,,,2056,,,,33869.358341468,,,
,1746632182.9789002,,,,,,,2057,,,,33873.377444785,,,
,1746632186.9282577,,,,,,,2058,,,,33877.326835046,,,
254.2515056785271,1746632274.2345567,266.3848764596538,605.7538895314011,77.71193898037683,914.6899671070058,0.530921220779419,133.3297400352884,2059,39.755097283153994,77.26365819441132,869.4617699152732,33964.633638347,0.175877645611763,0.07018867880105972,526.0848153105137
,1746632282.2875566,,,,,,,2060,,,,33972.686291738,,,
,1746632286.2504525,,,,,,,2061,,,,33976.648977765,,,
,1746632290.3836432,,,,,,,2062,,,,33980.782216416,,,
,1746632294.3192327,,,,,,,2063,,,,33984.71779675,,,
,1746632330.810471,,,,,0.5470742583274841,,2064,,,,34021.209235535,0.2060324251651764,0.0965907946228981,
,1746632339.3843684,,,,,,,2065,,,,34029.782986994,,,
,1746632343.415498,,,,,,,2066,,,,34033.814140983,,,
,1746632347.6833496,,,,,,,2067,,,,34038.081936348,,,
,1746632351.7394543,,,,,,,2068,,,,34042.138041612,,,
253.7179553860341,1746632439.6691527,404.58507321405256,639.9969406042919,78.94190307639543,1149.7918577127516,0.625007152557373,195.29039669457532,2069,44.017017271445326,99.63971944773255,977.1836725480669,34130.068104838,0.16416528820991516,0.1278408318758011,526.3114053601062
,1746632447.9937787,,,,,,,2070,,,,34138.392447396,,,
,1746632451.2992768,,,,,,,2071,,,,34141.697772627,,,
,1746632455.24175,,,,,,,2072,,,,34145.640336268,,,
,1746632459.2092,,,,,,,2073,,,,34149.607651925,,,
,1746632496.537013,,,,,0.5254636406898499,,2074,,,,34186.9357756,0.053214993327856064,0.008568263612687588,
,1746632504.7948122,,,,,,,2075,,,,34195.193375917,,,
,1746632508.382458,,,,,,,2076,,,,34198.781117059,,,
,1746632512.120338,,,,,,,2077,,,,34202.519023025,,,
,1746632515.9575045,,,,,,,2078,,,,34206.35603518,,,
268.45146124674187,1746632602.9804323,286.19691435207625,597.7216166070533,78.2692577437369,1027.954584998886,0.5902499556541443,144.92915448029387,2079,44.372674327901976,76.23435446637045,913.0443731869941,34293.379536739,0.13076482713222504,0.10427538305521011,522.709000738174
,1746632611.3111596,,,,,,,2080,,,,34301.709715867,,,
,1746632614.8672776,,,,,,,2081,,,,34305.265859148,,,
,1746632618.3715787,,,,,,,2082,,,,34308.770152836,,,
,1746632622.0064545,,,,,,,2083,,,,34312.405115975,,,
,1746632659.6189399,,,,,0.5085901618003845,,2084,,,,34350.017753588,0.12990085780620575,0.09953447431325912,
,1746632668.098247,,,,,,,2085,,,,34358.496843801,,,
,1746632671.6843925,,,,,,,2086,,,,34362.083005346,,,
,1746632675.6613925,,,,,,,2087,,,,34366.059954797,,,
,1746632679.4819236,,,,,,,2088,,,,34369.880668638,,,
259.8112437004477,1746632767.1088514,224.34411152172382,567.4389598789879,79.05132657141007,879.4766312940542,0.5752348303794861,108.2211773145957,2089,39.71826413116805,54.57435870098931,841.1542783197829,34457.507819555,0.1972450315952301,0.14343678951263428,526.0644827761918
,1746632775.808109,,,,,,,2090,,,,34466.20677651,,,
,1746632779.854072,,,,,,,2091,,,,34470.252631004,,,
,1746632783.8626652,,,,,,,2092,,,,34474.261250024,,,
,1746632787.501157,,,,,,,2093,,,,34477.899773313,,,
,1746632824.460593,,,,,0.4705165922641754,,2094,,,,34514.859233909,0.08681315183639526,0.048151034861803055,
,1746632832.7573724,,,,,,,2095,,,,34523.155910121,,,
,1746632836.6558578,,,,,,,2096,,,,34527.054356001,,,
,1746632840.6442654,,,,,,,2097,,,,34531.042764376,,,
,1746632844.3716433,,,,,,,2098,,,,34534.77019541,,,
255.83238462647603,1746632930.7014768,244.19769364640533,560.5373327680608,76.32144636395255,844.260461935929,0.4944455623626709,121.45935187376585,2099,35.03367410147585,60.523007248759605,822.4684712363949,34621.10031791,0.07847660034894943,0.034726548939943314,523.4571910737596
,1746632939.735588,,,,,,,2100,,,,34630.134257984,,,
,1746632943.5729196,,,,,,,2101,,,,34633.971568977,,,
,1746632947.3191335,,,,,,,2102,,,,34637.717772775,,,
,1746632951.0869353,,,,,,,2103,,,,34641.485571777,,,
,1746632987.8529994,,,,,0.5015808343887329,,2104,,,,34678.251819179,0.032563693821430206,-0.0008753456058911979,
,1746632996.7364533,,,,,,,2105,,,,34687.135114515,,,
,1746633000.8011775,,,,,,,2106,,,,34691.199798767,,,
,1746633004.5675619,,,,,,,2107,,,,34694.966143774,,,
,1746633008.5694284,,,,,,,2108,,,,34699.002934871,,,
274.84897183769243,1746633095.2136717,206.20669321360066,549.0674028837731,81.06843108876424,850.029260148618,0.5274314880371094,114.60514374180252,2109,37.0165742994255,60.566930512655404,824.7193084917598,34785.612625674,0.1636504977941513,0.11072824150323868,525.2771222781618
,1746633103.746718,,,,,,,2110,,,,34794.145592458,,,
,1746633107.141393,,,,,,,2111,,,,34797.54001621,,,
,1746633110.70836,,,,,,,2112,,,,34801.107026636,,,
,1746633114.5890467,,,,,,,2113,,,,34804.987624335,,,
,1746633152.2180965,,,,,0.5352528691291809,,2114,,,,34842.616840575,0.17406590282917023,0.08840306848287582,
,1746633160.355241,,,,,,,2115,,,,34850.753916075,,,
,1746633163.8362641,,,,,,,2116,,,,34854.234893641,,,
,1746633167.138756,,,,,,,2117,,,,34857.537309492,,,
,1746633170.836346,,,,,,,2118,,,,34861.235030396,,,
260.8381796370475,1746633258.0061057,253.48037228792077,558.3185252104709,78.74637484820606,863.8315840531478,0.5140194296836853,131.60796093209942,2119,40.63186145382283,64.57835286086906,831.3716067006469,34948.405195955,0.06805600225925446,0.04933459684252739,525.859817669475
,1746633266.5292969,,,,,,,2120,,,,34956.927978066,,,
,1746633270.436713,,,,,,,2121,,,,34960.835291417,,,
,1746633274.32704,,,,,,,2122,,,,34964.725547959,,,
,1746633277.6614308,,,,,,,2123,,,,34968.059966413,,,
,1746633313.911867,,,,,0.5457131266593933,,2124,,,,35004.310536506,0.13310293853282928,0.04483821988105774,
,1746633322.5924413,,,,,,,2125,,,,35012.990990334,,,
,1746633326.379866,,,,,,,2126,,,,35016.778481966,,,
,1746633329.9864028,,,,,,,2127,,,,35020.385000731,,,
,1746633333.362984,,,,,,,2128,,,,35023.7615186,,,
262.9800139004432,1746633420.0404341,257.5516237391915,580.2926567137732,77.47318404807612,943.7760889209629,0.4966508448123932,131.04352534536974,2129,40.846131492421634,64.54382391714185,871.7869264685706,35110.439429536,0.1630265861749649,0.018759017810225487,523.9085635864686
,1746633428.476045,,,,,,,2130,,,,35118.874687741,,,
,1746633432.6929076,,,,,,,2131,,,,35123.091430622,,,
,1746633436.54097,,,,,,,2132,,,,35126.939626589,,,
,1746633440.3596342,,,,,,,2133,,,,35130.758190335,,,
,1746633477.2748694,,,,,0.4906863272190094,,2134,,,,35167.673540129,0.08794178068637848,0.06769457459449768,
,1746633485.5306132,,,,,,,2135,,,,35175.929290873,,,
,1746633489.7716026,,,,,,,2136,,,,35180.170119916,,,
,1746633493.7843986,,,,,,,2137,,,,35184.182931918,,,
,1746633498.003282,,,,,,,2138,,,,35188.426851451,,,
267.1219494268295,1746633584.9158416,262.1006157633672,574.7519927081967,77.20895995667016,902.8102901212628,0.5299529433250427,131.78564399898082,2139,43.48302324935495,68.40299872732786,854.4489939422867,35275.314994374,0.11842437088489532,0.08817108720541,524.9992273128423
,1746633593.2032802,,,,,,,2140,,,,35283.601890242,,,
,1746633597.1586752,,,,,,,2141,,,,35287.557365573,,,
,1746633601.006775,,,,,,,2142,,,,35291.405359428,,,
,1746633605.1503787,,,,,,,2143,,,,35295.548942484,,,
,1746633641.9923482,,,,,0.4727819561958313,,2144,,,,35332.391156309,0.07688740640878677,0.03968381881713867,
,1746633650.2933764,,,,,,,2145,,,,35340.692019359,,,
,1746633654.3269167,,,,,,,2146,,,,35344.725535073,,,
,1746633658.1182163,,,,,,,2147,,,,35348.516840578,,,
,1746633661.867131,,,,,,,2148,,,,35352.265745225,,,
261.46627600813434,1746633746.6353226,245.07123542878375,571.3762435539513,76.75973115846075,897.0300385498863,0.48432427644729614,126.00213993025568,2149,44.90170788634049,64.97557025008446,848.7576882510751,35437.034365548,0.13881273567676544,0.06456027925014496,522.7548005197835
,1746633754.444759,,,,,,,2150,,,,35444.843437317,,,
,1746633757.5594609,,,,,,,2151,,,,35447.957897232,,,
,1746633760.6713471,,,,,,,2152,,,,35451.069923121,,,
,1746633763.752823,,,,,,,2153,,,,35454.151383873,,,
,1746633799.425507,,,,,0.5583681464195251,,2154,,,,35489.824274077,0.18178138136863708,0.1314917355775833,
,1746633807.4839349,,,,,,,2155,,,,35497.882557934,,,
,1746633811.142782,,,,,,,2156,,,,35501.541230479,,,
,1746633814.4551673,,,,,,,2157,,,,35504.853631677,,,
,1746633817.7032216,,,,,,,2158,,,,35508.101751632,,,
266.7590672020216,1746633899.8853307,210.822061869985,558.777547403356,77.85777218231095,883.2706817436906,0.5411975383758545,112.37768178294385,2159,40.78727257896332,67.0822748255909,840.1324973149702,35590.284441476,0.14371314644813538,0.10731174796819687,524.9034805393683
,1746633908.3355615,,,,,,,2160,,,,35598.734296487,,,
,1746633912.1437106,,,,,,,2161,,,,35602.542286681,,,
,1746633916.176756,,,,,,,2162,,,,35606.575308705,,,
,1746633919.9037519,,,,,,,2163,,,,35610.302414194,,,
,1746633955.969543,,,,,0.557285726070404,,2164,,,,35646.368329632,0.15285494923591614,0.0683429017663002,
,1746633964.0853453,,,,,,,2165,,,,35654.483924923,,,
,1746633968.0691302,,,,,,,2166,,,,35658.467652645,,,
,1746633971.8365893,,,,,,,2167,,,,35662.235200916,,,
,1746633975.6936173,,,,,,,2168,,,,35666.092224124,,,
269.4347908665012,1746634060.4029152,219.62355335732457,540.5747523501919,77.55495065161388,864.5001950469076,0.5103808641433716,114.6772215332176,2169,41.237330721784026,63.01459551551337,824.9548106925664,35750.801855381,0.11116576194763184,0.02141525410115719,522.5946839010663
,1746634068.5768175,,,,,,,2170,,,,35758.975449992,,,
,1746634072.1538317,,,,,,,2171,,,,35762.552439727,,,
,1746634075.7021155,,,,,,,2172,,,,35766.100649975,,,
,1746634079.2196972,,,,,,,2173,,,,35769.65089459,,,
,1746634115.275698,,,,,0.4909587800502777,,2174,,,,35805.67441165,0.10907759517431259,0.038266535848379135,
,1746634123.370211,,,,,,,2175,,,,35813.768831664,,,
,1746634126.6760697,,,,,,,2176,,,,35817.074635095,,,
,1746634130.6000135,,,,,,,2177,,,,35820.998566056,,,
,1746634133.814699,,,,,,,2178,,,,35824.213329312,,,
274.75821733910936,1746634221.2512505,198.73817714975263,534.671569823508,75.46475611204262,803.0988886260252,0.5258734822273254,104.52314270833823,2179,38.48511888753324,57.184085013573295,799.6858722201163,35911.650369531,0.0845930352807045,0.07221432775259018,524.0651134312031
,1746634228.9854643,,,,,,,2180,,,,35919.384080795,,,
,1746634232.1433434,,,,,,,2181,,,,35922.541853006,,,
,1746634235.4118302,,,,,,,2182,,,,35925.810370064,,,
,1746634238.764403,,,,,,,2183,,,,35929.162927891,,,
,1746634276.1680532,,,,,0.5259727835655212,,2184,,,,35966.566844787,0.0921018049120903,0.09150082617998123,
,1746634284.4578426,,,,,,,2185,,,,35974.856565332,,,
,1746634288.0079465,,,,,,,2186,,,,35978.40652847,,,
,1746634291.8922462,,,,,,,2187,,,,35982.290895139,,,
,1746634295.3377087,,,,,,,2188,,,,35985.736288609,,,
268.73999468329947,1746634382.9095938,213.84125393082394,533.8589633055823,75.89450661241942,750.1051284012194,0.5562920570373535,110.74315264052025,2189,36.47596160077783,63.12895269554161,775.8813681193461,36073.308865372,0.1316719353199005,0.1362818032503128,521.3693312499137
,1746634391.684661,,,,,,,2190,,,,36082.083245735,,,
,1746634395.5172873,,,,,,,2191,,,,36085.915841209,,,
,1746634399.4299812,,,,,,,2192,,,,36089.828452617,,,
,1746634403.6144326,,,,,,,2193,,,,36094.013054433,,,
,1746634439.1662579,,,,,0.5354940295219421,,2194,,,,36129.565016481,0.18191300332546234,0.1471261829137802,
,1746634447.7039862,,,,,,,2195,,,,36138.102673472,,,
,1746634451.6133995,,,,,,,2196,,,,36142.012017428,,,
,1746634455.610056,,,,,,,2197,,,,36146.008631196,,,
,1746634459.6179168,,,,,,,2198,,,,36150.016499966,,,
272.31727208573375,1746634547.9197185,207.10126969399045,533.5656018030177,76.67819975889927,787.8286042771242,0.4939691126346588,99.99878040184585,2199,39.691154980032465,56.031378077185316,791.8169733655412,36238.318741134,0.09196919202804565,0.02990572154521942,521.9895912908445
,1746634556.9255462,,,,,,,2200,,,,36247.324203548,,,
,1746634560.9185913,,,,,,,2201,,,,36251.317175464,,,
,1746634565.1362133,,,,,,,2202,,,,36255.534837605,,,
,1746634569.4028456,,,,,,,2203,,,,36259.801457025,,,
,1746634606.2490726,,,,,0.5473608374595642,,2204,,,,36296.64782935,0.12675881385803223,0.1308266669511795,
,1746634614.7612002,,,,,,,2205,,,,36305.15978,,,
,1746634618.4002867,,,,,,,2206,,,,36308.798822461,,,
,1746634622.5087805,,,,,,,2207,,,,36312.9073485,,,
,1746634626.4557712,,,,,,,2208,,,,36316.854355107,,,
273.68679722278796,1746634713.4387033,233.6278782590654,543.2659895936945,77.41603734191347,845.2261814295441,0.558926522731781,113.41985154034927,2209,37.71267547854181,60.28319838804309,820.216232176797,36403.837766855,0.14065423607826233,0.0842977836728096,525.2050108073597
,1746634721.6863856,,,,,,,2210,,,,36412.084959058,,,
,1746634725.126154,,,,,,,2211,,,,36415.524778471,,,
,1746634728.7357204,,,,,,,2212,,,,36419.134249246,,,
,1746634732.4238443,,,,,,,2213,,,,36422.822317521,,,
,1746634770.1468818,,,,,0.6029894948005676,,2214,,,,36460.545680192,0.1672995388507843,0.08339791744947433,
,1746634779.0237942,,,,,,,2215,,,,36469.422484874,,,
,1746634782.4231436,,,,,,,2216,,,,36472.821776958,,,
,1746634786.2765408,,,,,,,2217,,,,36476.675147273,,,
,1746634789.980241,,,,,,,2218,,,,36480.378951695,,,
267.55960684420126,1746634877.8049014,221.19806920631922,533.9457348230144,76.7910743386894,763.7802385478774,0.5935308337211609,113.29980210895177,2219,43.17882609563675,70.36566057766963,782.7048316780841,36568.203966025,0.21128959953784943,0.16770541667938232,525.2563024022176
,1746634886.5304773,,,,,,,2220,,,,36576.929121605,,,
,1746634890.046446,,,,,,,2221,,,,36580.445099026,,,
,1746634893.3659928,,,,,,,2222,,,,36583.76469468,,,
,1746634896.9553392,,,,,,,2223,,,,36587.353950595,,,
,1746634934.2489197,,,,,0.5450319647789001,,2224,,,,36624.647684398,0.14640043675899506,0.0484788678586483,
,1746634942.9090543,,,,,,,2225,,,,36633.307779123,,,
,1746634946.6151628,,,,,,,2226,,,,36637.013807535,,,
,1746634950.2548668,,,,,,,2227,,,,36640.653468543,,,
,1746634953.6934316,,,,,,,2228,,,,36644.092058576,,,
272.1485037380479,1746635039.0558958,248.1113668913846,538.8709125913037,77.43298282886468,813.9678172101644,0.5179182887077332,124.33203476457226,2229,44.65884294703539,58.99018723350139,805.342653794211,36729.454870012,0.14844296872615814,0.08270301669836044,524.4436528150354
,1746635047.8462863,,,,,,,2230,,,,36738.244889407,,,
,1746635051.5642128,,,,,,,2231,,,,36741.962788664,,,
,1746635055.5397887,,,,,,,2232,,,,36745.938380771,,,
,1746635059.2060142,,,,,,,2233,,,,36749.604622758,,,
,1746635095.4800777,,,,,0.509194016456604,,2234,,,,36785.878927317,0.16000376641750336,0.10457277297973633,
,1746635103.8038592,,,,,,,2235,,,,36794.202534511,,,
,1746635107.2415574,,,,,,,2236,,,,36797.640066571,,,
,1746635110.7869453,,,,,,,2237,,,,36801.185533405,,,
