_step,_runtime,_timestamp,Training/Update/machine_actor_loss,Training/Update/job_actor_loss,Training/Update/global_critic_loss,Evaluation/100instances/mk_eval_std,Evaluation/100instances/pt_eval_std,Evaluation/100instances/transT_eval_std,Evaluation/100instances/idleT_eval_mean,Evaluation/100instances/transT_eval_mean,Evaluation/100instances/obj_eval_std,Evaluation/100instances/mk_eval_mean,Evaluation/100instances/idleT_eval_std,Evaluation/100instances/pt_eval_mean,Evaluation/100instances/obj_eval_mean
1035,25107.090209871,1746715681.1787243,,,,,,,,,,,,,
1036,25111.156319227,1746715685.2447433,,,,,,,,,,,,,
1037,25115.522928387,1746715689.6114657,,,,,,,,,,,,,
1038,25119.906754821,1746715693.9952893,,,,,,,,,,,,,
1039,25232.700220408,1746715806.7884219,0.08725418150424957,0.072926826775074,0.46556225419044495,131.9809269513283,73.62396058639479,44.73999136155309,1278.8444885183376,193.52872501321468,226.83184605154514,833.4821966131927,469.3904596285074,523.0027402962861,1092.8375151737696
1040,25240.165079083,1746715814.253517,,,,,,,,,,,,,
1041,25244.707364519,1746715818.7958195,,,,,,,,,,,,,
1042,25249.259424049,1746715823.347934,,,,,,,,,,,,,
1043,25253.715029999,1746715827.8035996,,,,,,,,,,,,,
1044,25299.878199581,1746715873.9664195,0.01903151348233223,0.01055173296481371,0.45222359895706177,,,,,,,,,,
1045,25307.562457009,1746715881.6508877,,,,,,,,,,,,,
1046,25312.476812077,1746715886.565292,,,,,,,,,,,,,
1047,25317.305371744,1746715891.393877,,,,,,,,,,,,,
1048,25321.710090112,1746715895.7985318,,,,,,,,,,,,,
1049,25417.501452772,1746715991.5895438,0.15142227709293365,0.11038237065076828,0.48991748690605164,131.53198269405863,76.34102671123472,44.06628348183096,1328.1634583936504,180.3400961763935,267.2514412318982,834.2510362736014,557.3213083954497,523.0778810988983,1110.264969541739
1050,25424.941258116,1746715999.0295484,,,,,,,,,,,,,
1051,25429.041068242,1746716003.1294997,,,,,,,,,,,,,
1052,25433.35768424,1746716007.4461656,,,,,,,,,,,,,
1053,25437.41245154,1746716011.500872,,,,,,,,,,,,,
1054,25476.268534375,1746716050.3568697,0.031428903341293335,0.03062763810157776,0.46788883209228516,,,,,,,,,,
1055,25483.10400367,1746716057.1924326,,,,,,,,,,,,,
1056,25487.041615238,1746716061.1300242,,,,,,,,,,,,,
1057,25491.149943197,1746716065.2384515,,,,,,,,,,,,,
1058,25495.425455028,1746716069.5139854,,,,,,,,,,,,,
1059,25589.819128167,1746716163.9073486,-0.059971559792757034,-0.026559606194496155,0.42200931906700134,135.55449785332476,75.18618460341267,46.30442973599105,1413.8826643266273,178.8633097405266,307.42153876980683,865.4147866810653,669.5250495372985,522.0704144082664,1156.3198081144888
1060,25596.777222839,1746716170.865679,,,,,,,,,,,,,
1061,25601.016314846,1746716175.1046824,,,,,,,,,,,,,
1062,25604.991078442,1746716179.0795135,,,,,,,,,,,,,
1063,25609.24957662,1746716183.3379693,,,,,,,,,,,,,
1064,25649.184139797,1746716223.272356,0.1883661299943924,0.15794840455055237,0.5720247030258179,,,,,,,,,,
1065,25656.191780447,1746716230.2801943,,,,,,,,,,,,,
1066,25660.141070307,1746716234.229589,,,,,,,,,,,,,
1067,25663.933140909,1746716238.0215561,,,,,,,,,,,,,
1068,25668.142160378,1746716242.230697,,,,,,,,,,,,,
1069,25762.58376715,1746716336.6717787,0.13310249149799347,0.16632667183876038,0.4444437026977539,124.99313002748178,78.10916304439377,42.65046574963962,1314.6479960842908,183.23338163990854,215.55816074449632,830.8231435677751,448.74882178501326,523.4398582029902,1104.211075470004
1070,25770.174866448,1746716344.2632968,,,,,,,,,,,,,
1071,25774.609401239,1746716348.697811,,,,,,,,,,,,,
1072,25778.609570273,1746716352.6980755,,,,,,,,,,,,,
1073,25782.80868686,1746716356.8972006,,,,,,,,,,,,,
1074,25821.850964885,1746716395.9391375,0.1989368200302124,0.08064062148332596,0.48800379037857056,,,,,,,,,,
1075,25829.660436456,1746716403.7487402,,,,,,,,,,,,,
1076,25833.986799415,1746716408.075294,,,,,,,,,,,,,
1077,25838.159320385,1746716412.2476318,,,,,,,,,,,,,
1078,25842.144519921,1746716416.2330098,,,,,,,,,,,,,
1079,25938.869266521,1746716512.957142,0.13915617763996124,0.06147400662302971,0.5293833613395691,135.72617150946363,78.36129876426996,44.93223770465322,1331.2052942724988,190.44054042206253,219.23993137359946,820.6697416677866,448.17996073458323,523.4637245935519,1108.2236122979477
1080,25945.876473366,1746716519.964881,,,,,,,,,,,,,
1081,25950.168400645,1746716524.2568998,,,,,,,,,,,,,
1082,25954.335766739,1746716528.4176753,,,,,,,,,,,,,
1083,25958.145595144,1746716532.23409,,,,,,,,,,,,,
1084,25997.417807139,1746716571.5060148,-0.017611151561141014,-0.0257350392639637,0.4982970654964447,,,,,,,,,,
1085,26004.808743796,1746716578.8972323,,,,,,,,,,,,,
1086,26008.659541306,1746716582.7479098,,,,,,,,,,,,,
1087,26013.050599908,1746716587.1389747,,,,,,,,,,,,,
1088,26017.242328843,1746716591.3307848,,,,,,,,,,,,,
1089,26114.618083962,1746716688.7062056,0.20140504837036133,0.12770338356494904,0.5177645087242126,130.0472884047569,77.05646278276247,41.56611209343502,1352.6721783240914,174.91068451153592,212.54459003055428,816.7517643764645,449.096895040804,524.4676798772081,1112.5387859334126
1090,26122.400608932,1746716696.4889052,,,,,,,,,,,,,
1091,26126.45179575,1746716700.5401695,,,,,,,,,,,,,
1092,26130.600210473,1746716704.6887078,,,,,,,,,,,,,
1093,26134.575350297,1746716708.6638465,,,,,,,,,,,,,
1094,26171.867728648,1746716745.9560053,0.04190953075885773,0.05994999036192894,0.47167253494262695,,,,,,,,,,
1095,26179.150554029,1746716753.2389972,,,,,,,,,,,,,
1096,26183.535760443,1746716757.6241505,,,,,,,,,,,,,
1097,26187.76222876,1746716761.8507159,,,,,,,,,,,,,
1098,26192.05295161,1746716766.1414268,,,,,,,,,,,,,
1099,26285.646235656,1746716859.734339,0.154325470328331,0.1138206273317337,0.5774670243263245,157.467267754487,76.27167166688321,43.51381580409716,1446.2248715839428,182.42530882287335,263.1694663151841,840.0803266279273,542.2368010092904,524.4168764081915,1160.7738916125988
1100,26292.928985882,1746716867.0172932,,,,,,,,,,,,,
1101,26296.530130301,1746716870.6186483,,,,,,,,,,,,,
1102,26300.599114292,1746716874.6876311,,,,,,,,,,,,,
1103,26304.378005916,1746716878.466513,,,,,,,,,,,,,
1104,26343.220931231,1746716917.3091357,0.11500342190265656,0.05480372905731201,0.4897342622280121,,,,,,,,,,
1105,26350.115238613,1746716924.2036664,,,,,,,,,,,,,
1106,26353.620162554,1746716927.7087123,,,,,,,,,,,,,
1107,26357.345405314,1746716931.433847,,,,,,,,,,,,,
1108,26361.206534609,1746716935.2949743,,,,,,,,,,,,,
1109,26455.638687695,1746717029.7266905,-0.03170497342944145,-0.042955394834280014,0.4445265829563141,164.21912122189974,76.06400642805903,47.56324149242636,1570.672922940642,184.88485972989943,295.0133548780477,883.011230819764,604.1098839231942,525.691431262175,1228.7272059550126
1110,26462.577805146,1746717036.666216,,,,,,,,,,,,,
1111,26466.713335049,1746717040.8018415,,,,,,,,,,,,,
1112,26470.554000595,1746717044.6424732,,,,,,,,,,,,,
1113,26474.583790412,1746717048.668989,,,,,,,,,,,,,
1114,26515.178158722,1746717089.2663994,-0.0024532550014555454,0.0005307040992192924,0.4571281373500824,,,,,,,,,,
1115,26522.445708937,1746717096.5341914,,,,,,,,,,,,,
1116,26526.414498498,1746717100.503,,,,,,,,,,,,,
1117,26530.405672628,1746717104.4940045,,,,,,,,,,,,,
1118,26534.26094867,1746717108.349462,,,,,,,,,,,,,
1119,26629.195806995,1746717203.2838855,0.25321725010871887,0.20224013924598694,0.603801429271698,148.5717611623275,77.01634189337348,44.06943852965893,1567.8108512489343,186.64640689889,278.1671169182298,867.4914227823165,588.8726734608747,523.6343122487084,1220.9039158917624
1120,26636.640329992,1746717210.7287142,,,,,,,,,,,,,
1121,26640.767242994,1746717214.8556802,,,,,,,,,,,,,
1122,26644.665005569,1746717218.7534935,,,,,,,,,,,,,
1123,26648.456874759,1746717222.5452778,,,,,,,,,,,,,
1124,26687.623370601,1746717261.7117283,0.12148626148700714,0.03532324731349945,0.5322040915489197,,,,,,,,,,
1125,26695.181626814,1746717269.2700791,,,,,,,,,,,,,
1126,26699.140096406,1746717273.2285292,,,,,,,,,,,,,
1127,26702.648336115,1746717276.736741,,,,,,,,,,,,,
1128,26706.448163538,1746717280.5366833,,,,,,,,,,,,,
1129,26798.790746477,1746717372.8787487,0.039006974548101425,0.0398186519742012,0.4297920763492584,135.44742317303118,79.78267194689091,39.34948547086476,1399.6675542957562,186.84633937663864,252.010400592264,855.7054075810711,522.1529731224701,523.9881270317418,1149.1137034387552
1130,26806.173498833,1746717380.2619078,,,,,,,,,,,,,
1131,26810.572131882,1746717384.660579,,,,,,,,,,,,,
1132,26814.414995001,1746717388.503455,,,,,,,,,,,,,
1133,26818.215019663,1746717392.303491,,,,,,,,,,,,,
1134,26856.448565729,1746717430.5368927,0.13153885304927826,0.15666340291500092,0.5482152104377747,,,,,,,,,,
1135,26864.083009417,1746717438.1714888,,,,,,,,,,,,,
1136,26867.798641556,1746717441.8870742,,,,,,,,,,,,,
1137,26871.490011594,1746717445.5784452,,,,,,,,,,,,,
1138,26875.36063734,1746717449.4491172,,,,,,,,,,,,,
1139,26967.049122473,1746717541.1370945,0.06279220432043076,0.017141832038760185,0.5287275910377502,123.27858929294155,76.65566302064539,47.626647700038625,1218.9706903667338,204.62428322848947,207.20279467064012,792.4894830433525,416.5710037160959,523.5058148700327,1054.911251957746
1140,26974.131957579,1746717548.2203264,,,,,,,,,,,,,
1141,26978.00664636,1746717552.095145,,,,,,,,,,,,,
1142,26982.167015956,1746717556.2554328,,,,,,,,,,,,,
1143,26986.35826106,1746717560.446773,,,,,,,,,,,,,
1144,27023.188431871,1746717597.2766676,0.1012880951166153,0.08396341651678085,0.5082527995109558,,,,,,,,,,
1145,27030.571632515,1746717604.6600153,,,,,,,,,,,,,
1146,27034.222144461,1746717608.3105843,,,,,,,,,,,,,
1147,27038.130974052,1746717612.219297,,,,,,,,,,,,,
1148,27042.030103661,1746717616.1184645,,,,,,,,,,,,,
1149,27133.16297054,1746717707.2510164,-0.016121825203299522,-0.06590182334184647,0.4451521039009094,135.34195970076283,77.2485145680694,39.4397676933599,1527.9352037568817,180.73358439957784,256.30466176853105,897.4921498261715,547.5233618116903,522.5613291392084,1215.3421899688203
1150,27140.380086437,1746717714.4685478,,,,,,,,,,,,,
1151,27144.129065066,1746717718.217503,,,,,,,,,,,,,
1152,27147.988586539,1746717722.07709,,,,,,,,,,,,,
1153,27151.905589256,1746717725.9941103,,,,,,,,,,,,,
1154,27189.204760087,1746717763.292804,0.15244625508785248,0.1436183899641037,0.47640401124954224,,,,,,,,,,
1155,27195.721112881,1746717769.8096046,,,,,,,,,,,,,
1156,27199.306640873,1746717773.3951714,,,,,,,,,,,,,
1157,27203.229484873,1746717777.3179815,,,,,,,,,,,,,
1158,27207.277454764,1746717781.3659341,,,,,,,,,,,,,
1159,27297.255979727,1746717871.344108,-0.05332377552986145,0.020292462781071663,0.47656112909317017,139.6291774675867,77.47292850389566,41.60890408281034,1432.2865333411423,191.7636900093903,264.4829134621466,849.0150602399015,543.859817344069,521.182362093748,1159.3463202717949
1160,27304.262512347,1746717878.3510177,,,,,,,,,,,,,
1161,27307.872312919,1746717881.9607453,,,,,,,,,,,,,
1162,27311.854129019,1746717885.942644,,,,,,,,,,,,,
1163,27315.580418047,1746717889.668937,,,,,,,,,,,,,
1164,27352.412908328,1746717926.5011084,0.04391246661543846,0.011857314966619015,0.49468111991882324,,,,,,,,,,
1165,27359.341722216,1746717933.4301891,,,,,,,,,,,,,
1166,27362.963105723,1746717937.051625,,,,,,,,,,,,,
1167,27366.386146035,1746717940.4745288,,,,,,,,,,,,,
1168,27370.213497805,1746717944.3018901,,,,,,,,,,,,,
1169,27457.720978129,1746718031.809053,0.04331238940358162,0.003972636070102453,0.47969165444374084,150.0383785618895,76.8192561815336,40.50056522563542,1513.4756721308884,181.19324079095986,272.2211276400745,882.4470078981306,566.551546156681,524.235411855791,1204.3018849121158
1170,27464.983176655,1746718039.0715935,,,,,,,,,,,,,
1171,27469.095250592,1746718043.183773,,,,,,,,,,,,,
1172,27473.001381731,1746718047.0898974,,,,,,,,,,,,,
1173,27476.928472212,1746718051.0169418,,,,,,,,,,,,,
1174,27513.386202573,1746718087.4745386,0.020034948363900185,-0.0008422806859016418,0.47324004769325256,,,,,,,,,,
1175,27520.372166247,1746718094.4606078,,,,,,,,,,,,,
1176,27524.361478195,1746718098.4499779,,,,,,,,,,,,,
1177,27528.393824402,1746718102.4823203,,,,,,,,,,,,,
1178,27532.478372911,1746718106.5669384,,,,,,,,,,,,,
1179,27620.042464406,1746718194.1304789,0.14168481528759003,0.14765708148479462,0.5656938552856445,147.90560006099275,77.14862225698296,40.23937978770317,1439.1898824895884,177.95833841053513,272.6881201185393,869.0278780681722,572.2388154901521,523.741724896635,1168.375461863865
1180,27627.212048068,1746718201.3004634,,,,,,,,,,,,,
1181,27631.285379903,1746718205.373808,,,,,,,,,,,,,
1182,27635.427111318,1746718209.5156035,,,,,,,,,,,,,
1183,27639.261907482,1746718213.3503392,,,,,,,,,,,,,
1184,27675.087936586,1746718249.1762617,0.14357206225395203,0.2136620581150055,0.5194059610366821,,,,,,,,,,
1185,27682.077189231,1746718256.1656954,,,,,,,,,,,,,
1186,27685.935726803,1746718260.0242076,,,,,,,,,,,,,
1187,27689.735437677,1746718263.8239331,,,,,,,,,,,,,
1188,27693.802083452,1746718267.890587,,,,,,,,,,,,,
1189,27782.046368999,1746718356.13439,0.12022890895605087,0.12184398621320724,0.5390552878379822,141.97128343300827,76.46515383213044,43.11069834757909,1503.905197961937,176.90377089430447,277.4923694357773,910.2732758555211,612.5281379161324,524.7609339724168,1210.956517294811
1190,27788.636469158,1746718362.7249262,,,,,,,,,,,,,
1191,27792.170865962,1746718366.25935,,,,,,,,,,,,,
1192,27795.980268412,1746718370.0686786,,,,,,,,,,,,,
1193,27799.744838782,1746718373.8333423,,,,,,,,,,,,,
1194,27837.543786414,1746718411.6321177,0.08861152082681656,0.06279929727315903,0.4668346345424652,,,,,,,,,,
1195,27844.08518395,1746718418.1735713,,,,,,,,,,,,,
1196,27847.844399884,1746718421.932947,,,,,,,,,,,,,
1197,27851.593232176,1746718425.6816707,,,,,,,,,,,,,
1198,27855.186007428,1746718429.2744846,,,,,,,,,,,,,
1199,27944.050697255,1746718518.1386867,0.15926648676395416,0.14623725414276123,0.49521180987358093,153.85425546161412,77.12712480828665,42.99771044563782,1495.901010199023,177.61181561300376,273.96801389807166,905.208385172206,561.6414697851102,524.4436858156837,1205.7435955973658
1200,27951.267183086,1746718525.3557096,,,,,,,,,,,,,
1201,27955.227856258,1746718529.316313,,,,,,,,,,,,,
1202,27959.005018016,1746718533.093611,,,,,,,,,,,,,
1203,27962.428020106,1746718536.5164795,,,,,,,,,,,,,
1204,27996.917442661,1746718571.0057483,0.11201903969049454,0.16596250236034393,0.5300018787384033,,,,,,,,,,
1205,28003.800791838,1746718577.8893378,,,,,,,,,,,,,
1206,28007.488849124,1746718581.577458,,,,,,,,,,,,,
1207,28011.240600526,1746718585.3291454,,,,,,,,,,,,,
1208,28015.19024476,1746718589.2788856,,,,,,,,,,,,,
1209,28095.913258413,1746718670.001461,0.1582721322774887,0.17835012078285217,0.5599907636642456,139.666994840248,76.86986987778371,49.506310121382896,1398.6742727071078,182.65093626859263,281.0605465344025,870.9049816083633,603.8134523071661,525.7309447286564,1154.65426687137
1210,28102.764737145,1746718676.853175,,,,,,,,,,,,,
1211,28106.388475647,1746718680.4763439,,,,,,,,,,,,,
1212,28110.221444397,1746718684.3099754,,,,,,,,,,,,,
1213,28113.820704306,1746718687.90914,,,,,,,,,,,,,
1214,28149.620309382,1746718723.7086167,0.0773521438241005,0.053982820361852646,0.44735559821128845,,,,,,,,,,
1215,28156.028591515,1746718730.1170728,,,,,,,,,,,,,
1216,28159.708439048,1746718733.7969294,,,,,,,,,,,,,
1217,28163.584010121,1746718737.6725202,,,,,,,,,,,,,
1218,28167.344806177,1746718741.4333832,,,,,,,,,,,,,
1219,28251.133480438,1746718825.221623,0.07843025028705597,0.0863175019621849,0.5214851498603821,159.0816069229128,76.06662857804855,49.36097568711267,1556.159746956636,180.34536758339894,275.7602104630405,954.8372337096589,584.0905916656001,526.4890409465766,1251.0634821618282
1220,28257.352966305,1746718831.4414663,,,,,,,,,,,,,
1221,28260.563894694,1746718834.6525228,,,,,,,,,,,,,
1222,28264.116436961,1746718838.2049725,,,,,,,,,,,,,
1223,28267.247292533,1746718841.3358283,,,,,,,,,,,,,
1224,28302.680931534,1746718876.769304,0.030395949259400368,-0.017848549410700798,0.5272805094718933,,,,,,,,,,
1225,28309.672347093,1746718883.760816,,,,,,,,,,,,,
1226,28313.449881451,1746718887.538371,,,,,,,,,,,,,
1227,28316.834356802,1746718890.9227893,,,,,,,,,,,,,
1228,28320.517343668,1746718894.6059313,,,,,,,,,,,,,
1229,28403.11454032,1746718977.202694,0.08003322035074234,0.052058517932891846,0.4301404058933258,155.23358830656318,77.81718948716923,45.2914543624775,1358.1484362839028,188.15548854084017,280.35680881937833,857.4920436321487,561.5951471532233,522.9393856311167,1133.0630439270356
1230,28410.110932836,1746718984.1994176,,,,,,,,,,,,,
1231,28413.646822993,1746718987.7353547,,,,,,,,,,,,,
1232,28417.446121327,1746718991.5347114,,,,,,,,,,,,,
1233,28421.446450447,1746718995.534985,,,,,,,,,,,,,
1234,28456.537544216,1746719030.6259604,0.15380485355854034,0.04789913818240166,0.4588615596294403,,,,,,,,,,
1235,28462.899023414,1746719036.9875557,,,,,,,,,,,,,
1236,28466.745571141,1746719040.8340955,,,,,,,,,,,,,
1237,28470.401198467,1746719044.4898114,,,,,,,,,,,,,
1238,28474.316230846,1746719048.4047878,,,,,,,,,,,,,
1239,28560.659908199,1746719134.748139,0.021574055776000023,-0.0016230300534516573,0.4486856162548065,146.3030126880919,76.82781311388236,44.786040846238166,1248.0182560242094,189.20479399470133,241.17041243522758,841.602871620315,486.91443366420395,524.9452155860916,1083.6674960911866
1240,28567.308253838,1746719141.3967104,,,,,,,,,,,,,
1241,28570.809895212,1746719144.8981934,,,,,,,,,,,,,
1242,28574.429349196,1746719148.517992,,,,,,,,,,,,,
1243,28577.774498313,1746719151.863067,,,,,,,,,,,,,
1244,28614.940475868,1746719189.0288267,0.1327342391014099,0.09538533538579941,0.4369641840457916,,,,,,,,,,
1245,28621.857161796,1746719195.9453318,,,,,,,,,,,,,
1246,28625.209083754,1746719199.2974293,,,,,,,,,,,,,
1247,28628.911640818,1746719203.0000865,,,,,,,,,,,,,
1248,28632.825186776,1746719206.9137259,,,,,,,,,,,,,
1249,28718.700215675,1746719292.7881649,0.1058897003531456,0.09974218904972076,0.5221554040908813,176.4150944637919,75.71853845644799,45.894429062668884,1410.0955084142872,189.031308948054,269.86999559410447,876.1444073379846,537.4258763475327,524.1690674469603,1161.9698550693038
1250,28725.878376135,1746719299.9668543,,,,,,,,,,,,,
1251,28730.201196043,1746719304.2896864,,,,,,,,,,,,,
1252,28734.242104841,1746719308.330598,,,,,,,,,,,,,
1253,28737.849216162,1746719311.9376383,,,,,,,,,,,,,
1254,28772.833154904,1746719346.921414,0.13596180081367493,0.15529082715511322,0.5411829352378845,,,,,,,,,,
1255,28779.72479567,1746719353.8132274,,,,,,,,,,,,,
1256,28783.909334194,1746719357.9978576,,,,,,,,,,,,,
1257,28787.862095644,1746719361.9506552,,,,,,,,,,,,,
1258,28791.924958513,1746719366.0134482,,,,,,,,,,,,,
1259,28877.133951084,1746719451.2220669,0.021676862612366676,-0.012379499152302742,0.47857561707496643,114.60173592657625,77.11793803444439,44.27436469292861,1147.0176444593221,208.3254744319994,211.7581424197655,780.580157736548,469.12584139546203,525.5426948241741,1022.9212936944182
1260,28884.641862979,1746719458.7302926,,,,,,,,,,,,,
1261,28888.782032787,1746719462.870395,,,,,,,,,,,,,
1262,28892.717506714,1746719466.8059888,,,,,,,,,,,,,
1263,28896.813536828,1746719470.9018598,,,,,,,,,,,,,
1264,28932.903468806,1746719506.9917276,0.07489556074142456,-0.014929214492440224,0.4959251880645752,,,,,,,,,,
1265,28940.003938812,1746719514.0923812,,,,,,,,,,,,,
1266,28944.078026534,1746719518.16664,,,,,,,,,,,,,
1267,28947.846655607,1746719521.9352489,,,,,,,,,,,,,
1268,28951.915555066,1746719526.0040295,,,,,,,,,,,,,
1269,29038.474400499,1746719612.562444,0.08765511959791183,0.10313884168863297,0.5346493124961853,137.62201924997342,78.12953327006883,45.056184743956535,1236.1460805048675,207.5100002241401,209.13779304817817,809.0110084404679,427.32058159730514,526.8292969926935,1070.2965544200397
1270,29045.583269904,1746719619.6716976,,,,,,,,,,,,,
1271,29049.25317183,1746719623.3416336,,,,,,,,,,,,,
1272,29052.829660432,1746719626.9180474,,,,,,,,,,,,,
1273,29056.443447456,1746719630.53186,,,,,,,,,,,,,
1274,29093.492582421,1746719667.5809755,-0.013825788162648678,0.01017098780721426,0.4703286588191986,,,,,,,,,,
1275,29100.594479628,1746719674.682888,,,,,,,,,,,,,
1276,29104.440191607,1746719678.5286639,,,,,,,,,,,,,
1277,29108.205904868,1746719682.2945664,,,,,,,,,,,,,
1278,29111.518486659,1746719685.6070313,,,,,,,,,,,,,
1279,29196.950551597,1746719771.0384178,0.08993780612945557,0.08668573945760727,0.491138756275177,122.41691688407884,75.77620671381766,46.39884401295932,1189.4552467795904,204.57366504292645,222.06053087717856,800.5819439534816,465.20174780500463,526.2994039013648,1047.4493708623604
1280,29204.249879816,1746719778.3382723,,,,,,,,,,,,,
1281,29208.683514159,1746719782.772067,,,,,,,,,,,,,
1282,29212.558008186,1746719786.6465683,,,,,,,,,,,,,
1283,29215.930886315,1746719790.0195065,,,,,,,,,,,,,
1284,29251.538042561,1746719825.6262934,0.12365170568227768,0.046403467655181885,0.5823237299919128,,,,,,,,,,
1285,29258.8144838,1746719832.9029474,,,,,,,,,,,,,
1286,29262.464541732,1746719836.553021,,,,,,,,,,,,,
1287,29266.580075186,1746719840.6686196,,,,,,,,,,,,,
1288,29270.478614571,1746719844.5671,,,,,,,,,,,,,
1289,29356.140474899,1746719930.22866,0.19941113889217377,0.2282373011112213,0.5827608704566956,109.22642937072749,77.77630365432158,44.334807941085465,1153.1368919043912,212.8596407933789,190.79027938631765,742.3425530046209,398.00220085295393,524.5096506439655,1010.5675663798669
1290,29363.478346268,1746719937.5667334,,,,,,,,,,,,,
1291,29367.454598937,1746719941.5430717,,,,,,,,,,,,,
1292,29371.720425285,1746719945.8089378,,,,,,,,,,,,,
1293,29375.603133992,1746719949.691709,,,,,,,,,,,,,
1294,29411.905453617,1746719985.9937654,0.09893423318862915,0.054583799093961716,0.5273553729057312,,,,,,,,,,
1295,29418.48870124,1746719992.5770242,,,,,,,,,,,,,
1296,29422.338208132,1746719996.4267113,,,,,,,,,,,,,
1297,29426.521523816,1746720000.6100862,,,,,,,,,,,,,
1298,29430.82861438,1746720004.9171066,,,,,,,,,,,,,
1299,29518.010655842,1746720092.0987723,0.09442239254713058,0.09545288234949112,0.48605719208717346,118.40511189981015,77.26843510969258,44.474048203599004,1143.3480307829384,204.8356731560203,222.4047966617323,794.8346513035133,466.61917194925434,526.1643144603953,1026.7059332499427
1300,29524.714599774,1746720098.80304,,,,,,,,,,,,,
1301,29528.562373325,1746720102.650867,,,,,,,,,,,,,
1302,29531.980867655,1746720106.06942,,,,,,,,,,,,,
1303,29535.497599585,1746720109.5861902,,,,,,,,,,,,,
1304,29572.547708212,1746720146.635972,0.15425901114940643,0.0813809260725975,0.5149322152137756,,,,,,,,,,
1305,29579.613565084,1746720153.7019112,,,,,,,,,,,,,
1306,29582.979100902,1746720157.0672996,,,,,,,,,,,,,
1307,29586.655244514,1746720160.7438037,,,,,,,,,,,,,
1308,29590.364384291,1746720164.4529338,,,,,,,,,,,,,
1309,29676.47404883,1746720250.5621912,0.18559996783733368,0.1396479606628418,0.5669648051261902,131.5365917362587,76.5975378798382,45.548763904063705,1177.4918049565244,204.56232687036794,212.9747230823742,790.5200202318795,443.98753751205976,527.5638684873331,1039.1427428443685
1310,29683.676124851,1746720257.7646391,,,,,,,,,,,,,
1311,29687.706871641,1746720261.7952893,,,,,,,,,,,,,
1312,29691.637421299,1746720265.7260492,,,,,,,,,,,,,
1313,29695.284792268,1746720269.3733459,,,,,,,,,,,,,
1314,29731.138639384,1746720305.2270327,0.1360338181257248,0.18134838342666626,0.5181266665458679,,,,,,,,,,
1315,29738.572959783,1746720312.6614873,,,,,,,,,,,,,
1316,29742.676254721,1746720316.7647214,,,,,,,,,,,,,
1317,29746.738027394,1746720320.8265574,,,,,,,,,,,,,
1318,29750.851527572,1746720324.9400797,,,,,,,,,,,,,
1319,29835.407999892,1746720409.4961984,0.07510364055633545,0.04889450967311859,0.4148979187011719,108.02430540634211,75.88628585217782,42.4057476475225,1181.60264081315,196.5430394211301,188.3789639337498,776.6575739476908,396.5148472816032,525.4981057623818,1032.811936093515
1320,29842.397099209,1746720416.4855266,,,,,,,,,,,,,
1321,29846.016367343,1746720420.1046789,,,,,,,,,,,,,
1322,29850.104790665,1746720424.1932917,,,,,,,,,,,,,
1323,29854.161638577,1746720428.250245,,,,,,,,,,,,,
1324,29890.815112294,1746720464.9034543,0.09410069137811661,0.08403023332357407,0.556259274482727,,,,,,,,,,
1325,29897.618418367,1746720471.7069807,,,,,,,,,,,,,
1326,29901.662925497,1746720475.7514951,,,,,,,,,,,,,
1327,29905.633829598,1746720479.7222834,,,,,,,,,,,,,
1328,29909.499106442,1746720483.587723,,,,,,,,,,,,,
1329,29996.41826005,1746720570.5064056,0.04127209633588791,0.11674030125141144,0.5510336756706238,132.5186518655464,75.69675139005055,45.33071038289625,1272.1146608321856,193.59895527238575,235.74280053621035,826.5483275046234,480.50864007584534,526.8011534124721,1088.9054477541897
1330,30003.301854368,1746720577.3902962,,,,,,,,,,,,,
1331,30007.189961807,1746720581.2782843,,,,,,,,,,,,,
1332,30010.747359074,1746720584.8359168,,,,,,,,,,,,,
1333,30014.376729752,1746720588.4652815,,,,,,,,,,,,,
1334,30051.179505691,1746720625.2677615,0.15974465012550354,0.21718311309814453,0.5025839805603027,,,,,,,,,,
1335,30058.538842744,1746720632.6272302,,,,,,,,,,,,,
1336,30062.33864904,1746720636.4271193,,,,,,,,,,,,,
1337,30065.654838061,1746720639.7433925,,,,,,,,,,,,,
1338,30068.934330897,1746720643.0228443,,,,,,,,,,,,,
1339,30154.147181291,1746720728.2350967,0.15456800162792206,0.13592210412025452,0.4812384247779846,123.35230653179049,78.36813642431446,43.05219545372766,1184.8007921205844,187.8546657366951,206.40216752414472,799.6510066383139,445.33593233426575,526.3152809758227,1041.8777650412273
1340,30161.498933197,1746720735.587392,,,,,,,,,,,,,
1341,30165.353848854,1746720739.4422662,,,,,,,,,,,,,
1342,30169.412334613,1746720743.50081,,,,,,,,,,,,,
1343,30173.853574605,1746720747.942081,,,,,,,,,,,,,
1344,30209.070520723,1746720783.1588037,0.1868792623281479,0.18203230202198029,0.546583354473114,,,,,,,,,,
1345,30216.338609765,1746720790.4269454,,,,,,,,,,,,,
1346,30220.550227984,1746720794.6387358,,,,,,,,,,,,,
1347,30224.403486015,1746720798.491943,,,,,,,,,,,,,
1348,30228.238674823,1746720802.3270981,,,,,,,,,,,,,
