Evaluation/100instances/obj_eval_mean,_step,Training/Update/job_actor_loss,Evaluation/100instances/transT_eval_std,Evaluation/100instances/pt_eval_mean,_timestamp,Evaluation/100instances/transT_eval_mean,Evaluation/100instances/mk_eval_std,Evaluation/100instances/idleT_eval_std,Evaluation/100instances/idleT_eval_mean,Training/Update/machine_actor_loss,Evaluation/100instances/pt_eval_std,_runtime,Training/Update/global_critic_loss,Evaluation/100instances/mk_eval_mean,Evaluation/100instances/obj_eval_std
,640,,,,1745921454.293213,,,,,,,17470.00518581,,,
,641,,,,1745921461.4342139,,,,,,,17477.145787208,,,
,642,,,,1745921469.2186124,,,,,,,17484.930180915,,,
,643,,,,1745921477.1118913,,,,,,,17492.823460065,,,
,644,0.08267605304718018,,,1745921572.8755407,,,,,0.003035712754353881,,17588.587209539,0.48764681816101074,,
,645,,,,1745921583.2590322,,,,,,,17598.970588939,,,
,646,,,,1745921587.1171064,,,,,,,17602.829763832,,,
,647,,,,1745921591.0147784,,,,,,,17606.726362378,,,
,648,,,,1745921594.9651875,,,,,,,17610.676671711,,,
754.587545998505,649,0.15375468134880066,37.747680136087,482.27951027721593,1745921839.4562676,280.1105068078256,57.31113196613134,176.10372547479946,759.5684380052262,0.1723906248807907,68.81031373216706,17855.168464286,0.4951571524143219,504.5656633099077,100.00192287268771
,650,,,,1745921850.7474697,,,,,,,17866.459179788,,,
,651,,,,1745921857.8802757,,,,,,,17873.59190841,,,
,652,,,,1745921865.414055,,,,,,,17881.125690624,,,
,653,,,,1745921872.9316165,,,,,,,17888.643255717,,,
,654,0.1600254774093628,,,1745921969.6780949,,,,,0.18302582204341888,,17985.389941383,0.5420113801956177,,
,655,,,,1745921980.8607087,,,,,,,17996.572329448,,,
,656,,,,1745921988.9510674,,,,,,,18004.662646345,,,
,657,,,,1745921996.284256,,,,,,,18011.997736807,,,
,658,,,,1745922004.8511968,,,,,,,18020.569753521,,,
763.330315046678,659,0.039702158421278,37.603392596219216,478.4325371064106,1745922227.6914332,276.24202213281774,56.58813784802956,183.09376304399345,783.9459178940361,0.06447579711675644,68.61403014336636,18243.405843616,0.5130481719970703,507.8263215498392,101.02791804675292
,660,,,,1745922238.1329114,,,,,,,18253.844531541,,,
,661,,,,1745922245.1753051,,,,,,,18260.886954986,,,
,662,,,,1745922253.4245944,,,,,,,18269.13782269,,,
,663,,,,1745922260.7934532,,,,,,,18276.541772608,,,
,664,0.05510413274168968,,,1745922355.6345012,,,,,0.04465487599372864,,18371.346224758,0.4951689839363098,,
,665,,,,1745922366.8707747,,,,,,,18382.582470053,,,
,666,,,,1745922374.6681442,,,,,,,18390.382591311,,,
,667,,,,1745922381.7771904,,,,,,,18397.489769481,,,
,668,,,,1745922389.4028125,,,,,,,18405.114773565,,,
760.5561184424229,669,0.11205482482910156,41.33491923942126,479.1703983677292,1745922610.097556,276.4957471052928,52.65742495077481,185.74361595808782,776.683439447979,0.08765061944723129,69.04951502305454,18625.809424683,0.502837598323822,507.2885847377022,103.80668510244541
,670,,,,1745922620.9804435,,,,,,,18636.692063463,,,
,671,,,,1745922628.5888855,,,,,,,18644.300492114,,,
,672,,,,1745922635.9630165,,,,,,,18651.677713967,,,
,673,,,,1745922643.1038396,,,,,,,18658.815493126,,,
,674,0.15356920659542084,,,1745922736.6126997,,,,,0.18312399089336395,,18752.324469681,0.5330036878585815,,
,675,,,,1745922747.9544375,,,,,,,18763.667374199,,,
,676,,,,1745922755.4640567,,,,,,,18771.175687226,,,
,677,,,,1745922763.3616364,,,,,,,18779.077734035,,,
,678,,,,1745922770.5226347,,,,,,,18786.234195002,,,
767.8502789245623,679,0.1010250449180603,31.141012750095108,475.660927723526,1745923001.9458203,274.0317639721492,63.09149851522204,202.68574971299594,790.7885834356169,0.17176687717437744,69.50035788965997,19017.657708092,0.4998365044593811,516.1603041661882,112.99219652657791
,680,,,,1745923009.545344,,,,,,,19025.261572855,,,
,681,,,,1745923016.8034294,,,,,,,19032.517752377,,,
,682,,,,1745923024.3450615,,,,,,,19040.056684858,,,
,683,,,,1745923031.555109,,,,,,,19047.269787996,,,
,684,0.2177603542804718,,,1745923127.1610367,,,,,0.18809856474399567,,19142.873620371,0.5231686234474182,,
,685,,,,1745923137.6465135,,,,,,,19153.361809498,,,
,686,,,,1745923146.0203934,,,,,,,19161.731979561,,,
,687,,,,1745923153.6203673,,,,,,,19169.331994156,,,
,688,,,,1745923160.8944962,,,,,,,19176.723022855,,,
767.2101002002288,689,0.056873321533203125,36.94487757796642,476.38083694107706,1745923404.4653864,277.73511125774263,59.69611870718516,194.08473311028052,785.3271965952392,0.07566695660352707,69.21543270072608,19420.177812093,0.45690879225730896,517.4496613353838,105.72067432263813
,690,,,,1745923414.8682113,,,,,,,19430.581784586,,,
,691,,,,1745923422.3778322,,,,,,,19438.089737789,,,
,692,,,,1745923429.6427913,,,,,,,19445.354395392,,,
,693,,,,1745923436.6000543,,,,,,,19452.311617362,,,
,694,0.08833366632461548,,,1745923510.6509926,,,,,0.0955786183476448,,19526.363099097,0.47655630111694336,,
,695,,,,1745923521.592427,,,,,,,19537.304066437,,,
,696,,,,1745923529.1248963,,,,,,,19544.836878615,,,
,697,,,,1745923536.2382374,,,,,,,19551.949812812,,,
,698,,,,1745923543.2943244,,,,,,,19559.006243226,,,
769.9881361744417,699,0.07338880747556686,35.952963597115975,475.4579738426328,1745923780.3809793,278.431969300894,58.72439531216825,199.0368091273957,796.4535064322749,0.08257700502872467,68.88883741884986,19796.097799241,0.5068570971488953,513.8428755107492,111.46935546744186
,700,,,,1745923791.234183,,,,,,,19806.96260705,,,
,701,,,,1745923798.467372,,,,,,,19814.179105954,,,
,702,,,,1745923805.5423644,,,,,,,19821.253941491,,,
,703,,,,1745923812.8173318,,,,,,,19828.528895273,,,
,704,0.11890251934528351,,,1745923916.2584229,,,,,0.0500686839222908,,19931.973495441,0.5105873942375183,,
,705,,,,1745923928.3734686,,,,,,,19944.085053565,,,
,706,,,,1745923936.5091174,,,,,,,19952.220754061,,,
,707,,,,1745923940.5080197,,,,,,,19956.219649805,,,
,708,,,,1745923944.3736465,,,,,,,19960.089776461,,,
778.7281919823575,709,0.2292354553937912,35.884666994901785,474.62859146415684,1745924173.989939,281.47164560403365,57.873627941477956,198.4911225592875,811.6084659885232,0.25218039751052856,68.70754922373527,20189.701844066,0.5691046118736267,519.8475997011972,108.85221485043073
,710,,,,1745924184.9391527,,,,,,,20200.650756421,,,
,711,,,,1745924192.746002,,,,,,,20208.457572336,,,
,712,,,,1745924199.8980992,,,,,,,20215.609707318,,,
,713,,,,1745924207.52363,,,,,,,20223.235461675,,,
,714,0.17767347395420074,,,1745924302.0955334,,,,,0.20624570548534393,,20317.807425505,0.5268651843070984,,
,715,,,,1745924313.7202442,,,,,,,20329.431836139,,,
,716,,,,1745924320.6950076,,,,,,,20336.40736123,,,
,717,,,,1745924328.0292096,,,,,,,20343.740810151,,,
,718,,,,1745924335.1698534,,,,,,,20350.881370602,,,
769.5834133139751,719,0.20235832035541534,36.972339016058605,474.07589323227234,1745924570.542948,280.1334997566117,60.21512520404279,203.1206101004395,797.3302605169177,0.20610861480236053,68.48148821279607,20586.257748253,0.49975377321243286,512.4856296574416,112.30825453313885
,720,,,,1745924581.8771272,,,,,,,20597.588701255,,,
,721,,,,1745924589.8756063,,,,,,,20605.587215086,,,
,722,,,,1745924597.6346684,,,,,,,20613.346197804,,,
,723,,,,1745924605.378301,,,,,,,20621.089937123,,,
,724,0.06002157926559448,,,1745924700.1941383,,,,,0.14351490139961243,,20715.909836519,0.5289236903190613,,
,725,,,,1745924711.7628028,,,,,,,20727.474542111,,,
,726,,,,1745924719.5731666,,,,,,,20735.284854113,,,
,727,,,,1745924727.3897977,,,,,,,20743.101409107,,,
,728,,,,1745924735.0049906,,,,,,,20750.718045883,,,
770.2288727808395,729,0.18839657306671143,34.66060176827569,474.2615595795003,1745926147.9441204,280.2737525912607,62.42066650811624,198.98546061587615,799.7406989995169,0.20812785625457764,68.8569506983297,22163.657750263,0.5757738947868347,511.4330470774506,112.52783654327484
,730,,,,1745926159.2259986,,,,,,,22174.94082104,,,
,731,,,,1745926167.8031228,,,,,,,22183.529776499,,,
,732,,,,1745926175.7187965,,,,,,,22191.430366808,,,
,733,,,,1745926183.4543996,,,,,,,22199.169753359,,,
,734,0.2162945717573166,,,1745926280.759353,,,,,0.17097705602645874,,22296.470962106,0.5342335104942322,,
,735,,,,1745926291.9384105,,,,,,,22307.65071124,,,
,736,,,,1745926299.6425905,,,,,,,22315.357751104,,,
,737,,,,1745926306.8259816,,,,,,,22322.537707231,,,
,738,,,,1745926314.592285,,,,,,,22330.308814896,,,
776.9931051992726,739,0.16091249883174896,38.468278289731515,473.1621805045833,1745926520.7065377,279.1135756685212,61.349884204481306,183.08276525119666,813.05330836949,0.13052384555339813,67.7110337047489,22536.421837561,0.49587416648864746,516.7104862898467,104.24238312290599
,740,,,,1745926527.9061148,,,,,,,22543.619973563,,,
,741,,,,1745926531.770967,,,,,,,22547.482815148,,,
,742,,,,1745926535.5636694,,,,,,,22551.277691452,,,
,743,,,,1745926539.482254,,,,,,,22555.193874959,,,
,744,0.2560894191265106,,,1745926591.1902678,,,,,0.299692839384079,,22606.901954175,0.5401646494865417,,
,745,,,,1745926599.123279,,,,,,,22614.834924492,,,
,746,,,,1745926603.624583,,,,,,,22619.337814383,,,
,747,,,,1745926608.1605408,,,,,,,22623.873687289,,,
,748,,,,1745926612.7184463,,,,,,,22628.433695791,,,
783.9316773552708,749,0.17820076644420624,35.439915081940285,470.6741246786327,1745926748.5479312,280.16006832430486,62.534801933884474,198.5469494904559,830.6922086536913,0.1269489824771881,68.64993652621696,22764.261820292,0.5212783217430115,518.3828258937003,108.53494569957358
,750,,,,1745926756.5724242,,,,,,,22772.284050127,,,
,751,,,,1745926761.144782,,,,,,,22776.861792768,,,
,752,,,,1745926765.9785073,,,,,,,22781.692375062,,,
,753,,,,1745926770.806407,,,,,,,22786.518032157,,,
,754,0.11366959661245346,,,1745926825.2527292,,,,,0.1293601542711258,,22840.964518468,0.5069586634635925,,
,755,,,,1745926833.6908774,,,,,,,22849.405863296,,,
,756,,,,1745926838.5631561,,,,,,,22854.274748113,,,
,757,,,,1745926843.4369648,,,,,,,22859.149807346,,,
,758,,,,1745926848.0665877,,,,,,,22863.793770233,,,
779.9599728638159,759,0.042733680456876755,41.62906521111326,470.4537104278785,1745926984.70966,276.3613265819374,64.31887599129239,198.20601809126106,820.0229185848459,0.057756733149290085,68.22282943523935,23000.421788507,0.5326420068740845,521.2426398558464,110.05474485124857
,760,,,,1745926992.7926886,,,,,,,23008.505747843,,,
,761,,,,1745926997.3432086,,,,,,,23013.057742288,,,
,762,,,,1745927001.808257,,,,,,,23017.519689812,,,
,763,,,,1745927006.3843133,,,,,,,23022.097125769,,,
,764,0.12764303386211395,,,1745927062.4936178,,,,,0.15597784519195557,,23078.205414037,0.5234962105751038,,
,765,,,,1745927070.443321,,,,,,,23086.15506274,,,
,766,,,,1745927075.2026603,,,,,,,23090.91417647,,,
,767,,,,1745927079.7763205,,,,,,,23095.487892775,,,
,768,,,,1745927084.5334787,,,,,,,23100.251810477,,,
782.1147785350839,769,0.09766092896461487,40.18556936733824,470.4443899968039,1745927225.8005195,282.0512829121281,64.64882445884606,215.10466297135847,823.2205550046303,0.10016995668411255,68.01604913442215,23241.520173731,0.5507459044456482,520.596359880211,115.77512737455318
,770,,,,1745927234.0595925,,,,,,,23249.771406028,,,
,771,,,,1745927238.766583,,,,,,,23254.481723155,,,
,772,,,,1745927243.32567,,,,,,,23259.037245241,,,
,773,,,,1745927248.0023956,,,,,,,23263.713969072,,,
,774,0.11767913401126862,,,1745927303.492112,,,,,0.11731048673391342,,23319.20381619,0.5537642240524292,,
,775,,,,1745927311.8340495,,,,,,,23327.545725393,,,
,776,,,,1745927316.4346235,,,,,,,23332.146848236,,,
,777,,,,1745927321.0072336,,,,,,,23336.718860427,,,
,778,,,,1745927325.8073719,,,,,,,23341.521771681,,,
779.914355310867,779,0.09014417231082916,40.475818132965244,470.7380268058566,1745927750.6129801,280.1080966514328,60.70531547468105,209.5419569541202,826.5284392629349,-0.008760666474699974,68.31711063002808,23766.324990872,0.4957471787929535,512.4653738826587,111.39143681222852
,780,,,,1745927757.9870894,,,,,,,23773.698894215,,,
,781,,,,1745927761.8314116,,,,,,,23777.54294821,,,
,782,,,,1745927765.6624537,,,,,,,23781.373975531,,,
,783,,,,1745927769.4744487,,,,,,,23785.188337369,,,
,784,-0.03602295741438866,,,1745927812.8751192,,,,,0.030726999044418335,,23828.586992156,0.4554268419742584,,
,785,,,,1745927820.1286283,,,,,,,23835.840262595,,,
,786,,,,1745927823.9965158,,,,,,,23839.708158622,,,
,787,,,,1745927827.8783374,,,,,,,23843.58991536,,,
,788,,,,1745927831.7904158,,,,,,,23847.502492839,,,
785.1763835294068,789,0.027698326855897903,38.346644588212776,469.53496435462614,1745927941.6625254,277.12458987119794,66.39978787432109,216.17338073927115,832.459650442287,0.04694231599569321,67.99466297174129,23957.377769121,0.49960413575172424,522.3840490910047,117.94549806397914
,790,,,,1745927949.0782444,,,,,,,23964.797767305,,,
,791,,,,1745927952.9381897,,,,,,,23968.651432708,,,
,792,,,,1745927956.755075,,,,,,,23972.469772417,,,
,793,,,,1745927960.6024432,,,,,,,23976.314034576,,,
,794,0.08906928449869156,,,1745928004.4946778,,,,,0.0991169661283493,,24020.206522557,0.5675692558288574,,
,795,,,,1745928011.8784428,,,,,,,24027.590088923,,,
,796,,,,1745928015.8185728,,,,,,,24031.530234378,,,
,797,,,,1745928019.670404,,,,,,,24035.382065664,,,
,798,,,,1745928023.514087,,,,,,,24039.233714649,,,
779.4699018592072,799,0.026477647945284843,40.00009432158981,469.8579638767668,1745928134.8557572,276.86829913423634,63.74910090435621,196.78964891232746,822.2198676684062,-0.011820772662758827,68.18493547471662,24150.569834692,0.49879637360572815,518.1627735357266,110.12424864368931
,800,,,,1745928142.1986344,,,,,,,24157.910308011,,,
,801,,,,1745928146.0395038,,,,,,,24161.753501694,,,
,802,,,,1745928149.8475444,,,,,,,24165.561777348,,,
,803,,,,1745928153.7473314,,,,,,,24169.461749684,,,
,804,0.12114689499139786,,,1745928197.714246,,,,,0.11498422920703888,,24213.426020801,0.5297486186027527,,
,805,,,,1745928204.98911,,,,,,,24220.700768414,,,
,806,,,,1745928209.0744312,,,,,,,24224.789793179,,,
,807,,,,1745928212.945256,,,,,,,24228.657734857,,,
,808,,,,1745928216.9889958,,,,,,,24232.700623561,,,
793.4038210301461,809,0.1013113483786583,38.15057073448232,469.3932365502124,1745928330.2465768,280.443900347579,60.25596485624681,198.84404406608948,855.1032371695735,0.15863037109375,67.96832489765974,24345.958462117,0.58367919921875,518.7911286817899,109.10814963276533
,810,,,,1745928338.120843,,,,,,,24353.83567712,,,
,811,,,,1745928342.161924,,,,,,,24357.873750673,,,
,812,,,,1745928346.113762,,,,,,,24361.825804972,,,
,813,,,,1745928350.0984848,,,,,,,24365.817790266,,,
,814,-0.025061601772904396,,,1745928394.3790998,,,,,-0.06465601921081543,,24410.090789689,0.462801456451416,,
,815,,,,1745928401.6065848,,,,,,,24417.32176367,,,
,816,,,,1745928405.6138568,,,,,,,24421.325704562,,,
,817,,,,1745928409.4332006,,,,,,,24425.145742325,,,
,818,,,,1745928413.402753,,,,,,,24429.114327538,,,
782.1279689577091,819,0.09163779020309448,37.8507237369748,469.2146657264926,1745928534.7261014,280.0924751563987,61.22159400500432,194.14462132114946,831.4144028817923,0.05545042082667351,67.98292391008847,24550.440817707,0.514223575592041,514.6446162077879,108.93045755737423
,820,,,,1745928542.2888303,,,,,,,24558.001756853,,,
,821,,,,1745928546.190399,,,,,,,24561.902470662,,,
,822,,,,1745928550.1247566,,,,,,,24565.836340088,,,
,823,,,,1745928554.1470904,,,,,,,24569.858689165,,,
,824,0.2724199891090393,,,1745928597.906369,,,,,0.17338314652442932,,24613.618411635,0.6300930380821228,,
,825,,,,1745928605.531073,,,,,,,24621.242744894,,,
,826,,,,1745928609.4144208,,,,,,,24625.129760082,,,
,827,,,,1745928613.3728733,,,,,,,24629.093126177,,,
,828,,,,1745928617.3233244,,,,,,,24633.041775066,,,
788.8946510943296,829,0.010779368691146374,34.247404951533156,468.5921138616304,1745928728.4305038,282.2545854554226,60.11277424284194,209.46286220687372,848.1632976097098,0.0646209642291069,67.74622725798764,24744.142323347,0.4868505597114563,514.3539235367731,115.63881952648212
,830,,,,1745928736.2881818,,,,,,,24752.001158065,,,
,831,,,,1745928740.266431,,,,,,,24755.981808545,,,
,832,,,,1745928744.1383607,,,,,,,24759.849887208,,,
,833,,,,1745928748.1216094,,,,,,,24763.841836588,,,
,834,0.163420632481575,,,1745928791.3980432,,,,,0.110539011657238,,24807.110200176,0.5625112652778625,,
,835,,,,1745928798.4539416,,,,,,,24814.165977969,,,
,836,,,,1745928802.1294475,,,,,,,24817.844640168,,,
,837,,,,1745928805.897016,,,,,,,24821.60873722,,,
,838,,,,1745928809.603323,,,,,,,24825.315106424,,,
793.5043821507081,839,0.17577509582042694,40.8854707572273,468.22272342518426,1745928914.4954119,280.49588191089845,64.62897414530167,198.7705934703758,855.5184303497766,0.19129781424999237,68.11220541117808,24930.207432952,0.5745663046836853,519.7718606463604,113.67680059813108
,840,,,,1745928921.3105907,,,,,,,24937.022339448,,,
,841,,,,1745928925.0120218,,,,,,,24940.723805455,,,
,842,,,,1745928928.6611207,,,,,,,24944.372654791,,,
,843,,,,1745928932.385607,,,,,,,24948.097556413,,,
,844,0.09322130680084229,,,1745928974.527891,,,,,0.03550064191222191,,24990.239839017,0.5491876006126404,,
,845,,,,1745928981.4896865,,,,,,,24997.201407998,,,
,846,,,,1745928985.3191466,,,,,,,25001.030731521,,,
,847,,,,1745928989.2743182,,,,,,,25004.985996559,,,
,848,,,,1745928993.1020265,,,,,,,25008.813511165,,,
788.2456652881687,849,0.1456485539674759,36.503128307894606,468.37451913747793,1745929094.7139113,281.55814648971295,60.21879553500985,186.33954940662431,846.4117980708799,0.14992406964302063,68.33794961003784,25110.426123815,0.5883636474609375,515.0487727672077,108.22324202072821
,850,,,,1745929101.3330698,,,,,,,25117.044886651,,,
,851,,,,1745929105.0230484,,,,,,,25120.734712926,,,
,852,,,,1745929108.6647813,,,,,,,25124.376376884,,,
,853,,,,1745929112.3054595,,,,,,,25128.01726509,,,
,854,0.0305253304541111,,,1745929153.7568648,,,,,0.042462099343538284,,25169.468957209,0.4624023139476776,,
,855,,,,1745929160.7073615,,,,,,,25176.423516261,,,
,856,,,,1745929164.4871497,,,,,,,25180.198971024,,,
,857,,,,1745929168.1315584,,,,,,,25183.843284415,,,
,858,,,,1745929171.9658418,,,,,,,25187.677421816,,,
789.6686226939573,859,0.11356953531503677,33.71846322150513,468.35663108898035,1745929272.2640886,281.73304655093887,60.32838039403742,194.90534276944433,851.1968237003255,0.08557867258787155,68.35645627653373,25287.976416616,0.5183197855949402,513.7515786701173,114.54539747492832
,860,,,,1745929279.464835,,,,,,,25295.176666419,,,
,861,,,,1745929283.0056453,,,,,,,25298.717300649,,,
,862,,,,1745929286.6303313,,,,,,,25302.341949674,,,
,863,,,,1745929290.2544491,,,,,,,25305.965998667,,,
,864,0.11961207538843155,,,1745929330.8387268,,,,,0.1426476091146469,,25346.550612991,0.5400802493095398,,
,865,,,,1745929337.6885028,,,,,,,25353.400340934,,,
,866,,,,1745929341.4051206,,,,,,,25357.116909196,,,
,867,,,,1745929345.0210226,,,,,,,25360.733558731,,,
,868,,,,1745929348.6233907,,,,,,,25364.33495218,,,
778.9117279897705,869,0.06612208485603333,37.503391369953626,468.5511051887492,1745929447.631944,280.0535354018997,58.043400606078876,186.06183990694467,827.3334875902119,0.10301532596349716,68.50534726027354,25463.456580941,0.5191283226013184,511.36795949451545,106.72067753617709
,870,,,,1745929454.1935275,,,,,,,25469.905101291,,,
,871,,,,1745929457.7542598,,,,,,,25473.465891534,,,
,872,,,,1745929461.3514936,,,,,,,25477.063048766,,,
,873,,,,1745929464.9667428,,,,,,,25480.678374601,,,
,874,0.1552933305501938,,,1745929505.3501832,,,,,0.17212238907814026,,25521.062198109,0.5704255700111389,,
,875,,,,1745929512.0276692,,,,,,,25527.739237004,,,
,876,,,,1745929515.5806453,,,,,,,25531.292218762,,,
,877,,,,1745929519.14174,,,,,,,25534.853279095,,,
,878,,,,1745929522.7005227,,,,,,,25538.454074551,,,
776.7903401198413,879,0.10741984844207764,37.18723328952706,467.83670378065085,1745929653.874062,281.5217268987391,59.46186953840739,182.54290968538206,823.6632199259351,0.15165559947490692,68.22226356140114,25669.58645771,0.569163978099823,509.715063143647,107.34382980507245
,880,,,,1745929660.781275,,,,,,,25676.493085284,,,
,881,,,,1745929664.4796212,,,,,,,25680.191191461,,,
,882,,,,1745929668.1466653,,,,,,,25683.858418834,,,
,883,,,,1745929671.7613807,,,,,,,25687.47297723,,,
,884,0.24088029563426971,,,1745929711.8977487,,,,,0.22141599655151367,,25727.609618607,0.542329728603363,,
,885,,,,1745929718.8145428,,,,,,,25734.526337278,,,
,886,,,,1745929722.4722946,,,,,,,25738.183982424,,,
,887,,,,1745929726.2141607,,,,,,,25741.926033361,,,
,888,,,,1745929729.9719176,,,,,,,25745.683543948,,,
782.6197237560808,889,0.15798771381378174,39.13269967202036,467.09744623726897,1745929830.0045767,284.8503807078739,60.20458684730448,184.542829890681,837.479366286192,0.1293342262506485,67.30554940604101,25845.717042508,0.5575782060623169,509.54730651280374,106.27694110417404
,890,,,,1745929836.88841,,,,,,,25852.600139977,,,
,891,,,,1745929840.5674007,,,,,,,25856.279177871,,,
,892,,,,1745929844.5585527,,,,,,,25860.27014524,,,
,893,,,,1745929848.5663898,,,,,,,25864.278023736,,,
,894,0.1611941009759903,,,1745929888.7004986,,,,,0.17800337076187134,,25904.41254031,0.5515505075454712,,
,895,,,,1745929895.4496877,,,,,,,25911.161421519,,,
,896,,,,1745929899.2845552,,,,,,,25914.996479067,,,
,897,,,,1745929903.1340017,,,,,,,25918.845912346,,,
,898,,,,1745929906.9065506,,,,,,,25922.618127243,,,
773.5267096120394,899,0.10885021835565567,36.41632267369066,466.6213782203556,1745930007.607362,274.62805789609433,61.112103698756066,183.49160555145696,825.7994498434051,0.11319553107023239,67.59799510413268,26023.319695407,0.5199889540672302,504.081917018291,108.54463557248992
,900,,,,1745930014.189882,,,,,,,26029.901620428,,,
,901,,,,1745930017.9992642,,,,,,,26033.712483028,,,
,902,,,,1745930021.6151628,,,,,,,26037.32670945,,,
,903,,,,1745930025.3070083,,,,,,,26041.018581071,,,
,904,0.15029560029506683,,,1745930066.1335104,,,,,0.03242006525397301,,26081.845398701,0.4698963165283203,,
,905,,,,1745930073.2817106,,,,,,,26088.993397854,,,
,906,,,,1745930077.531427,,,,,,,26093.394742402,,,
,907,,,,1745930081.4656732,,,,,,,26097.177458291,,,
,908,,,,1745930085.3034945,,,,,,,26101.015168048,,,
778.7401117858261,909,0.20142006874084473,40.3831626542809,467.24211085496665,1745930185.1879745,276.55148083780875,63.40953510938413,187.10335787155515,832.061090452461,0.2028583288192749,67.93096318145014,26200.90034109,0.5564771890640259,509.27133773823226,110.14874109696319
,910,,,,1745930192.4389386,,,,,,,26208.150642032,,,
,911,,,,1745930196.1943948,,,,,,,26211.906012135,,,
,912,,,,1745930199.8861535,,,,,,,26215.59771004,,,
,913,,,,1745930203.7105916,,,,,,,26219.422135757,,,
,914,0.06624464690685272,,,1745930244.2812092,,,,,0.08857946842908859,,26259.993263725,0.5058004260063171,,
,915,,,,1745930251.0537353,,,,,,,26266.765380195,,,
,916,,,,1745930254.715497,,,,,,,26270.427352856,,,
,917,,,,1745930258.3234625,,,,,,,26274.034994592,,,
,918,,,,1745930262.0532455,,,,,,,26277.764778229,,,
783.8408500140719,919,0.038111623376607895,37.2640866108796,466.1265902433428,1745930364.8680918,279.39903328272356,54.93335608253201,188.5455492279207,846.6371616229103,0.06794784218072891,67.45782348889642,26380.580585558,0.5152994394302368,507.13885652756454,105.08545382091128
,920,,,,1745930371.616621,,,,,,,26387.328429645,,,
,921,,,,1745930375.3253326,,,,,,,26391.03714156,,,
,922,,,,1745930379.0502002,,,,,,,26394.762390774,,,
,923,,,,1745930382.6911619,,,,,,,26398.402695793,,,
,924,0.15439216792583466,,,1745930424.3337336,,,,,0.05041232332587242,,26440.045583029,0.5948272943496704,,
,925,,,,1745930431.1733847,,,,,,,26446.885206436,,,
,926,,,,1745930435.1168573,,,,,,,26450.828747764,,,
,927,,,,1745930438.8500166,,,,,,,26454.561789546,,,
,928,,,,1745930442.575629,,,,,,,26458.287422,,,
786.6468623807252,929,-0.0048162261955440044,37.30353739896847,467.29432878017576,1745930546.407308,279.6233213538103,57.09739487564167,181.69362227605598,848.8257455327055,0.038478750735521317,67.78312822039747,26562.119627434,0.4929637014865875,510.68542096202617,104.96117344339505
,930,,,,1745930553.7154994,,,,,,,26569.42724351,,,
,931,,,,1745930557.3809023,,,,,,,26573.09266256,,,
,932,,,,1745930561.080503,,,,,,,26576.792143505,,,
,933,,,,1745930564.7664905,,,,,,,26580.47808691,,,
,934,0.116727314889431,,,1745930605.7996266,,,,,0.11733651161193848,,26621.512236714,0.5235239863395691,,
,935,,,,1745930613.8578653,,,,,,,26629.569653057,,,
,936,,,,1745930617.5223093,,,,,,,26633.441394,,,
,937,,,,1745930621.2242336,,,,,,,26636.935922172,,,
,938,,,,1745930624.8895223,,,,,,,26640.601137815,,,
777.6160029111924,939,0.18554778397083282,36.55270351367682,465.96821198753753,1745930725.793209,275.57352660308527,57.00905087936527,182.1957586584289,833.3910206697603,0.13370954990386963,67.87781513028679,26741.505490803,0.5962890982627869,506.8940113191402,103.2643908543003
,940,,,,1745930781.3009474,,,,,,,26797.012630707,,,
,941,,,,1745930784.9244504,,,,,,,26800.636328222,,,
,942,,,,1745930788.49395,,,,,,,26804.205447639,,,
,943,,,,1745930792.0447435,,,,,,,26807.756271156,,,
,944,0.13816611468791962,,,1745930832.8002543,,,,,0.18415068089962006,,26848.512251596,0.5488409399986267,,
,945,,,,1745930840.0494587,,,,,,,26855.761101582,,,
,946,,,,1745930843.6523426,,,,,,,26859.363933392,,,
,947,,,,1745930847.2410727,,,,,,,26862.952599267,,,
,948,,,,1745930850.9681947,,,,,,,26866.679727852,,,
788.1561208044883,949,0.11944649368524551,40.36463358971742,465.1483999225363,1745930951.2578049,278.3931575948556,56.84105691290404,183.4587923198236,854.3095449324776,0.08066323399543762,67.7532387295171,26966.970077775,0.5240914225578308,511.73577835877893,104.53428348895349
,950,,,,1745930958.649618,,,,,,,26974.361186229,,,
,951,,,,1745930962.26523,,,,,,,26977.977028796,,,
,952,,,,1745930965.8813202,,,,,,,26981.592870135,,,
,953,,,,1745930969.5166352,,,,,,,26985.228185001,,,
,954,0.08836858719587326,,,1745931010.381593,,,,,0.14692814648151398,,27026.093543132,0.5472819209098816,,
,955,,,,1745931017.755999,,,,,,,27033.467643242,,,
,956,,,,1745931021.606012,,,,,,,27037.317722758,,,
,957,,,,1745931025.2335484,,,,,,,27040.945075443,,,
,958,,,,1745931028.8808234,,,,,,,27044.592616085,,,
788.9512779246893,959,0.03256304934620857,39.38506066557503,465.76856719830454,1745931133.4400487,278.67189167168004,52.747084664157825,182.46136213981944,854.9797750354294,0.05867725610733032,67.89332044634395,27149.152448674,0.49568435549736023,512.2939067421494,100.15252990694174
,960,,,,1745931140.5317104,,,,,,,27156.243442773,,,
,961,,,,1745931144.1561832,,,,,,,27159.867840083,,,
,962,,,,1745931147.822904,,,,,,,27163.534625046,,,
,963,,,,1745931151.4606082,,,,,,,27167.172181771,,,
