runtime,best_objective,Makespan,MachineEC,MachineIdleT,TransEC
240.1619999408722,1157.072314741704,893.433637855909,523.656817367854,1251.166339732885,448.8479837952242
240.1399998664856,1543.968400501426,1015.5400387394898,528.4840790732057,2123.5543245637145,384.6851177543094
240.16200017929077,1477.0565571069455,977.5843193399077,522.0116462760869,2036.876384313914,312.3380856749103
240.114000082016,1314.1505990344647,852.3131689555636,467.2309035422486,1805.382685872722,320.89947843125447
240.14800000190735,1613.4768517814002,1013.4063759748417,532.445459054394,2338.5002929063485,298.68000303583256
240.13899993896484,1369.3669467582336,940.8212807215704,502.62199975968366,1853.5431187416316,252.861935345396
240.13399982452393,1226.9373771407252,852.1153188314719,470.9827026883238,1475.315007644118,537.8608273757998
240.10199999809265,1554.3055789458258,928.9899227974075,464.39236561358274,2316.353242389526,352.05683312809697
240.11100006103516,2126.9212860034586,1095.0162517690012,515.0054898378728,3550.2369507700555,314.0890452634335
240.32599997520447,1214.6221604095874,864.8013944983251,492.06848181364927,1522.3046581102956,314.7617332033967
240.10899996757507,1277.56490367054,885.316372792914,504.21237958720803,1670.5882882417645,267.5904371089268
240.19000005722046,1115.1914469053072,883.9438670851036,577.703730046331,1068.8694429896245,514.9231542844179
240.16400003433228,1404.2997510332586,947.7885283216173,529.4285496409982,1825.5013013051143,416.0619966308333
240.15499997138977,1411.7822416255049,928.4088593659447,526.0167805412821,1887.8694137096206,374.3211008938289
240.135999917984,1437.860294844343,957.5140793745318,469.3848483727629,1963.7529989063842,407.9976209143565
240.10600018501282,1730.032308750184,964.2236760038602,446.60281501673245,2761.1323065623033,306.2439485851284
240.13399982452393,1236.7802266977196,884.9540800621606,487.66512417854904,1539.2264281666587,360.20986867386114
240.14600014686584,1553.0193861560672,947.2572780634398,538.3362011888939,2239.1825939123787,315.54478445090984
240.12400007247925,1410.6234912851278,926.7558628460265,466.76838709251933,1989.848261412792,286.3724337229637
240.08500003814697,1270.059178489125,901.834224760562,492.97628638959833,1571.4313142018027,417.8122417416991
240.14299988746643,1293.3880807647536,899.1644938877137,511.48634789811877,1635.0885609377854,375.46159837653147
240.12599992752075,1207.280097153205,831.7450568632364,454.66319676234195,1602.1084992158983,259.3669800830707
240.30800008773804,1148.2144848681298,845.8439288026099,492.17360639296476,1393.496939919285,278.0434741109284
240.13000011444092,1054.3365300725716,831.652260336579,493.27619743182737,1099.2342774051592,423.3571800157264
240.1579999923706,1344.3493722604046,827.277679039929,406.134026354463,1965.8067459733427,323.30995856655295
240.1600000858307,1157.0757611253546,864.0057540252232,492.6702790794626,1339.545414010966,392.93591139546896
240.15400004386902,1706.0879839609995,1014.9285929809214,521.7719147331766,2597.702535619648,261.6338331375054
240.14600014686584,1242.0977921554183,872.5803113349679,521.9564694272887,1500.5697425456997,420.2759141611789
240.13000011444092,930.0164803564212,781.4321786411862,446.0467496828033,940.6988601570861,313.7268248199539
240.1470000743866,1252.7248377520357,922.898882011699,519.2983902919983,1491.4479253190207,396.333793514742
240.52500009536743,1741.241723754445,1040.2556600206524,553.8066327212829,2621.5036657814635,275.07670172542646
240.11500000953674,1963.0207014687835,1111.5692063177548,572.4586104814125,3077.5218637809085,292.00414618376533
240.13199996948242,1394.720482006312,897.978940892182,434.7406940348832,2032.3399958744767,243.48314842847697
240.18299984931946,1452.7653918023157,936.3712578146984,534.48090742018,2025.0664573265735,271.9897138886745
240.13399982452393,1279.5217977433988,893.481318834252,514.6442794003065,1626.4312520560052,328.4952881358662
240.14000010490417,1826.5082289963304,1069.2230142929925,527.3413025541638,2779.0374335893075,381.3376441087247
240.13499999046326,1148.5881931362085,826.8431160468332,467.91007808797303,1413.4608712465536,326.5128349183228
240.35199999809265,1482.3169986935031,924.5670182509067,527.8414658539906,2076.6604824139904,353.44706042973985
240.11500000953674,1755.1931241738241,996.1165312532809,451.1135957255714,2747.4808137151613,386.5437394810933
240.14299988746643,1363.0709208784046,923.1986901548487,505.7161103878793,1828.6774416691742,300.1701199682192
240.12800002098083,1271.9590317991745,847.3052511330295,468.05331802720553,1685.3862852920684,358.3054500912652
240.13199996948242,1390.6210122915206,901.4744712690401,492.52090353008185,1894.816832092435,375.4806476744889
240.12900018692017,1443.142468893927,978.1772546060907,559.3951098349918,1839.916567923839,460.7344797397912
240.16100001335144,1371.8588455862732,946.3700223170513,489.1311302425924,1835.1951352582175,317.90165229564315
